t,x,y,yaw,v,w,v_cmd,w_cmd
0.0,-1.0517680076077716,3.0784598366758673,0.34704928075421554,0.247447757944218,-0.09016638198329385,0.25,-0.2216115497200069
0.1,-1.0282016161849674,3.086987597275966,0.33713012496430594,0.24195367209325325,-0.10512410666561244,0.25,-0.2216115497200069
0.2,-1.0045134016923574,3.095547657772424,0.3266675672862827,0.24543544144338905,-0.10036761692198543,0.25,-0.22181694990986495
0.3,-0.9805365675864374,3.103599180742102,0.315545096796667,0.24706228560160529,-0.08062148591044016,0.25,-0.22181694990986495
0.4,-0.9563613741146373,3.111479033475837,0.30827398168900877,0.259528179840787,-0.07350736135581429,0.25,-0.22893789342832743
0.5,-0.9320120094232064,3.1192066389191373,0.3010490264232554,0.24254368523753195,-0.0683626205459111,0.25,-0.22532665659982432
0.6,-0.9071779881569213,3.1268401008986313,0.29144569406076404,0.25972834670598927,-0.1105553223082276,0.25,-0.22532665659982432
0.7,-0.8823390952704294,3.1342409752806883,0.2795138470734421,0.2514046293022329,-0.11652420704425198,0.25,-0.22599591262213187
0.8,-0.865833740196968,3.138980993924257,0.27235630780663733,0.25956352257431786,-0.09076137585686543,0.25,-0.22599591262213187
0.9,-0.8410288942492639,3.145829766508296,0.261668843183003,0.2471840447244538,-0.0934232864891597,0.25,-0.2236851746731791
1.0,-0.8163957886632599,3.152356134964552,0.25354820357546276,0.26402458443837745,-0.06871635881577229,0.25,-0.2236851746731791
1.1,-0.7916470656937759,3.1587238966830977,0.24672399635583483,0.24744840904971557,-0.07122946635087755,0.25,-0.21856843881773816
1.2,-0.7673918483444248,3.164792240683525,0.23885367822305256,0.23818584206096363,-0.07672832422678537,0.25,-0.2158330060737576
1.3,-0.7430083828079241,3.1706831414195684,0.22971311230361074,0.24381606101757375,-0.10383959559849759,0.25,-0.2158330060737576
1.4,-0.7184194589039754,3.176489653461991,0.22029253468434154,0.24448695326655545,-0.07559026352743346,0.25,-0.215338835377584
