t,x,y,yaw,v,w,v_cmd,w_cmd
12.8,6.29023703,2.38146373,-0.47723237,0.24444987,-0.09666995,0.25,-0.2381034
12.9,6.31247522,2.36978175,-0.48640958,0.25647045,-0.0856337,0.25,-0.24415075
13.0,6.3349811,2.35790572,-0.49678069,0.25230715,-0.09976237,0.25,-0.24415075
13.1,6.35744566,2.34570621,-0.50670187,0.25684121,-0.09084221,0.25,-0.24380365
13.2,6.38039772,2.33309482,-0.51598541,0.2574959,-0.09193582,0.25,-0.24380365
13.3,6.40326222,2.3202495,-0.52501829,0.25376176,-0.09139712,0.25,-0.2384995
13.4,6.42612482,2.30723048,-0.53376359,0.25911736,-0.08463723,0.25,-0.23619803
13.5,6.44883234,2.29400465,-0.54242504,0.26117807,-0.08181669,0.25,-0.23619803
13.6,6.47052314,2.28102032,-0.5525933,0.24806729,-0.09400004,0.25,-0.23628598
13.7,6.49171629,2.26793094,-0.56204153,0.24579359,-0.09985588,0.25,-0.24852954
13.8,6.51280519,2.2547113,-0.57257679,0.24965349,-0.11037616,0.25,-0.24852954
13.9,6.53366064,2.24112781,-0.58292773,0.24188158,-0.09802411,0.25,-0.23355201
14.0,6.54756204,2.23192469,-0.5895056,0.2494451,-0.10862936,0.25,-0.23355201
14.1,6.56831303,2.21796815,-0.59979051,0.24103161,-0.10600607,0.25,-0.23175807
14.2,6.58952514,2.20342804,-0.61014222,0.26023623,-0.08728613,0.25,-0.23175807
14.3,6.61079595,2.18841087,-0.62008848,0.25430229,-0.09003184,0.25,-0.23775181
14.4,6.63197715,2.17315806,-0.62849295,0.24213923,-0.07268921,0.25,-0.23624125
14.5,6.65309266,2.15783181,-0.63791103,0.25285671,-0.09431669,0.25,-0.23624125
14.6,6.67408031,2.14232202,-0.64757644,0.25946209,-0.09292616,0.25,-0.24364107
14.7,6.69464021,2.12677819,-0.65735904,0.25334989,-0.09372232,0.25,-0.24364107
14.8,6.71451232,2.11132403,-0.66829755,0.2420709,-0.10777429,0.25,-0.25575733
14.9,6.73411232,2.09583453,-0.67938405,0.25115589,-0.11075847,0.25,-0.24083398
15.0,6.75353775,2.0801468,-0.69198374,0.23856004,-0.12913037,0.25,-0.24083398
15.1,6.77271962,2.06424563,-0.70252316,0.24655419,-0.09547131,0.25,-0.23848163
15.2,6.7918945,2.04784766,-0.71378202,0.24670986,-0.12012922,0.25,-0.23848163
15.3,6.81117763,2.03120061,-0.728023,0.26077785,-0.15225315,0.25,-0.23936085
15.4,6.83045862,2.01371132,-0.73973609,0.25340249,-0.10004477,0.25,-0.23620621
15.5,6.84953239,1.99607547,-0.74992737,0.25027681,-0.09554875,0.25,-0.23620621
15.6,6.86214816,1.98425421,-0.75660762,0.25366822,-0.10168097,0.25,-0.23695165
15.7,6.88085761,1.96641592,-0.76678617,0.25178587,-0.09523963,0.25,-0.23695165
15.8,6.89922039,1.94862739,-0.77665745,0.24971759,-0.09789377,0.25,-0.23479459
15.9,6.9174222,1.93070352,-0.78651494,0.25145568,-0.09539733,0.25,-0.2340728
16.0,6.93531033,1.91259867,-0.79635002,0.23912351,-0.09936033,0.25,-0.2340728
16.1,6.95282574,1.89484964,-0.80604657,0.24563522,-0.08989139,0.25,-0.21663917
16.2,6.97015871,1.87686989,-0.81388895,0.24591003,-0.08412255,0.25,-0.21663917
16.3,6.98754933,1.85844777,-0.82288057,0.24903884,-0.09425384,0.25,-0.21136493
16.4,7.00491022,1.83973388,-0.83281332,0.25755947,-0.10896828,0.25,-0.21701064
16.5,7.02199638,1.82081215,-0.8437864,0.26158674,-0.10476993,0.25,-0.21701064
16.6,7.03908071,1.80143663,-0.85397069,0.2605722,-0.08136656,0.25,-0.21405342
16.7,7.05600912,1.7816131,-0.86237466,0.25997401,-0.07790028,0.25,-0.21405342
16.8,7.07261496,1.76208747,-0.8706743,0.25581659,-0.08336033,0.25,-0.21435436
16.9,7.08902373,1.74250037,-0.87881774,0.25158145,-0.09663856,0.25,-0.21435436
17.0,7.10529695,1.72277006,-0.8880662,0.25048304,-0.09110826,0.25,-0.2177779
17.1,7.12134616,1.70292114,-0.89733426,0.25488235,-0.09123324,0.25,-0.2318092
17.2,7.13715535,1.68306825,-0.90689824,0.2376408,-0.08907021,0.25,-0.23867951
17.3,7.14747403,1.66999268,-0.91311495,0.24693273,-0.10184331,0.25,-0.23867951
17.4,7.16298467,1.64979676,-0.92329569,0.23785542,-0.09653839,0.25,-0.23867951
17.5,7.1783148,1.62943819,-0.93310331,0.23985961,-0.05485269,0.25,-0.2250489
17.6,7.19346371,1.60877944,-0.94184512,0.24350282,-0.07637522,0.25,-0.2229602
17.7,7.20843777,1.58826075,-0.94869071,0.25353588,-0.10334118,0.25,-0.2229602
17.8,7.22322172,1.56740661,-0.96044105,0.24401035,-0.1064733,0.25,-0.21205245
17.9,7.23781134,1.54657655,-0.96927016,0.25102956,-0.08589331,0.25,-0.21648912
18.0,7.25219695,1.52551378,-0.97763015,0.24878628,-0.07554316,0.25,-0.21648912
18.1,7.26646047,1.50428197,-0.98696782,0.2577051,-0.08541352,0.25,-0.23368024
18.2,7.28052105,1.48291226,-0.99643794,0.25045393,-0.10075507,0.25,-0.23368024
18.3,7.29431585,1.46152079,-1.00640908,0.25196706,-0.1063631,0.25,-0.23570358
18.4,7.30821845,1.43946765,-1.01700423,0.26055116,-0.10059475,0.25,-0.21630201
18.5,7.32164726,1.41769657,-1.02628147,0.2461965,-0.08567567,0.25,-0.21630201
18.6,7.33481739,1.39601972,-1.03494342,0.25255598,-0.08765684,0.25,-0.21443868
18.7,7.34776473,1.37405865,-1.04345122,0.2481815,-0.08471935,0.25,-0.21107427
18.8,7.36052061,1.35198324,-1.05116251,0.24096934,-0.07043187,0.25,-0.21107427
18.9,7.36881581,1.33748116,-1.05683614,0.24673103,-0.09003561,0.25,-0.21377725
19.0,7.38105095,1.3155882,-1.06694454,0.24289866,-0.11540412,0.25,-0.21377725
19.1,7.39331376,1.29328305,-1.07557403,0.24483147,-0.07402432,0.25,-0.21862822
19.2,7.40539231,1.27083424,-1.08303729,0.25455888,-0.07574709,0.25,-0.21862822
19.3,7.41730537,1.24823812,-1.0912526,0.25172011,-0.08166904,0.25,-0.21495272
19.4,7.42902393,1.22550762,-1.0998328,0.24454028,-0.07498517,0.25,-0.22858133
19.5,7.44089864,1.2022741,-1.10911046,0.26005891,-0.09749521,0.25,-0.22858133
19.6,7.45256768,1.1789073,-1.11916108,0.26195741,-0.09331583,0.25,-0.22585531
19.7,7.46375598,1.15563372,-1.12805451,0.25497989,-0.06744935,0.25,-0.22585531
19.8,7.47465141,1.13249825,-1.1357735,0.24697012,-0.07896359,0.25,-0.23683212
19.9,7.48532812,1.10959585,-1.14415325,0.24070051,-0.08970777,0.25,-0.23320079
20.0,7.49568701,1.08709455,-1.15270932,0.23837276,-0.08214865,0.25,-0.23320079
20.1,7.50579783,1.06441939,-1.16188302,0.24040171,-0.09627697,0.25,-0.23616717
20.2,7.51563443,1.0413879,-1.17341049,0.2379109,-0.09659959,0.25,-0.23616717
20.3,7.52539551,1.01789064,-1.18242984,0.25122438,-0.0768015,0.25,-0.23765809
20.4,7.53502844,0.99418602,-1.1904493,0.25187658,-0.07686558,0.25,-0.23491599
20.5,7.5445507,0.96964136,-1.19819366,0.26018413,-0.07758644,0.25,-0.2428996
20.6,7.55086337,0.95336289,-1.20407767,0.24709521,-0.09105039,0.25,-0.2428996
20.7,7.56012963,0.92887173,-1.21365192,0.26248755,-0.08508028,0.25,-0.2428996
20.8,7.56921985,0.90421505,-1.22315765,0.24635411,-0.09261121,0.25,-0.25050724
20.9,7.57792896,0.87969814,-1.23342962,0.26484699,-0.10143323,0.25,-0.24740618
21.0,7.58618813,0.85604641,-1.24277871,0.23538359,-0.0883431,0.25,-0.24740618
21.1,7.5942576,0.83249664,-1.25348059,0.24745009,-0.10089222,0.25,-0.24202255
21.2,7.60193953,0.80891907,-1.26408927,0.23524105,-0.09844171,0.25,-0.24202255
21.3,7.60934188,0.78514527,-1.27402474,0.24583568,-0.09155276,0.25,-0.2366507
21.4,7.61655644,0.76122374,-1.28546481,0.23960761,-0.13133058,0.25,-0.22536124
21.5,7.62358766,0.73677299,-1.29419052,0.25907061,-0.09642557,0.25,-0.22536124
21.6,7.63066175,0.71160777,-1.30395851,0.26433852,-0.06325859,0.25,-0.24427794
21.7,7.63750876,0.68579868,-1.30978867,0.26671568,-0.05050263,0.25,-0.24427794
21.8,7.64418801,0.66028683,-1.31717025,0.25942064,-0.07821393,0.25,-0.2289258
21.9,7.65067278,0.63487534,-1.32583269,0.24670329,-0.10260502,0.25,-0.23563213
22.0,7.6568467,0.60972196,-1.33675694,0.25635242,-0.11030045,0.25,-0.24521643
22.1,7.66272251,0.58500223,-1.34895777,0.25642547,-0.12088084,0.25,-0.24521643
22.2,7.66635112,0.56880359,-1.35700091,0.23728935,-0.09749103,0.25,-0.24521643
22.3,7.67157704,0.54430073,-1.36571685,0.24685598,-0.08213698,0.25,-0.24028341
22.4,7.67666658,0.52018176,-1.37161182,0.24917914,-0.05413543,0.25,-0.2380832
22.5,7.681621,0.49626185,-1.37733281,0.24088562,-0.05157096,0.25,-0.2380832
22.6,7.68646791,0.47164787,-1.38276888,0.26343286,-0.0594308,0.25,-0.2387004
22.7,7.69122598,0.44658001,-1.39088312,0.25952629,-0.12250579,0.25,-0.25165891
22.8,7.69582698,0.42086392,-1.40352281,0.26250292,-0.07416176,0.25,-0.25165891
22.9,7.70012627,0.39428709,-1.40849331,0.26317536,-0.04258956,0.25,-0.25763693
23.0,7.70430651,0.36758032,-1.41280451,0.26796014,-0.04374914,0.25,-0.25763693
23.1,7.70841568,0.34203444,-1.42048833,0.24277734,-0.10352825,0.25,-0.25920089
23.2,7.71232688,0.31685628,-1.43223712,0.24270392,-0.11866969,0.25,-0.25920089
23.3,7.71579702,0.29164832,-1.44484522,0.25678015,-0.12985831,0.25,-0.2754054
23.4,7.71878705,0.26673317,-1.45749551,0.2365432,-0.1255045,0.25,-0.26775294
23.5,7.72160671,0.24223621,-1.46683615,0.23465316,-0.05242205,0.25,-0.26775294
23.6,7.72412266,0.21755991,-1.47289412,0.25253776,-0.07344335,0.25,-0.26180572
23.7,7.72653807,0.19217163,-1.48312809,0.2643199,-0.12725667,0.25,-0.26216409
23.8,7.7286973,0.16680833,-1.49722869,0.26333579,-0.13854187,0.25,-0.25842356
23.9,7.7297996,0.14983063,-1.5049558,0.26749898,-0.07309955,0.25,-0.25842356
24.0,7.73149638,0.12397051,-1.513939,0.25516705,-0.13156103,0.25,-0.25842356
24.1,7.73307423,0.09774402,-1.52442352,0.25086146,-0.0863261,0.25,-0.25498593
24.2,7.73428687,0.07230712,-1.53481376,0.26011155,-0.1060093,0.25,-0.24982943
24.3,7.73524144,0.04676719,-1.54632434,0.24753998,-0.11377541,0.25,-0.24982943
24.4,7.73582213,0.02130769,-1.55770306,0.25250382,-0.12446693,0.25,-0.24847999
24.5,7.73607697,-0.00421369,-1.57107415,0.24370091,-0.12251215,0.25,-0.24190286
24.6,7.73595962,-0.02960927,-1.58219574,0.2487952,-0.09750395,0.25,-0.24190286
24.7,7.73558035,-0.05509857,-1.58791596,0.25482836,-0.05468339,0.25,-0.24462711
24.8,7.73511788,-0.0807549,-1.59577472,0.23854905,-0.10760583,0.25,-0.24462711
24.9,7.73441099,-0.10632824,-1.60140257,0.25625166,-0.06794668,0.25,-0.24315341
25.0,7.73356262,-0.13177156,-1.61137396,0.26281658,-0.116094,0.25,-0.2537135
25.1,7.73247799,-0.15710166,-1.62289505,0.23458595,-0.08637753,0.25,-0.2537135
25.2,7.73103418,-0.18214276,-1.63522088,0.25122626,-0.14562501,0.25,-0.25318219
25.3,7.73002739,-0.20759401,-1.64866692,0.2461803,-0.12434716,0.25,-0.25065125
25.4,7.72835707,-0.23301859,-1.6612367,0.24698943,-0.12042461,0.25,-0.25065125
25.5,7.72658057,-0.25837421,-1.67339092,0.24209134,-0.11584687,0.25,-0.24710454
25.6,7.7250736,-0.27524188,-1.68105982,0.24665138,-0.1100434,0.25,-0.24710454
25.7,7.72217243,-0.30089383,-1.69157839,0.2511746,-0.07966485,0.25,-0.23606751
25.8,7.7188741,-0.32693555,-1.70128146,0.26542206,-0.10099275,0.25,-0.24759081
25.9,7.71553351,-0.35242778,-1.71373168,0.26193458,-0.1259485,0.25,-0.24759081
26.0,7.71180731,-0.37774152,-1.72042046,0.25407682,-0.03242276,0.25,-0.24517757
26.1,7.70802248,-0.4029033,-1.7238453,0.24667814,-0.04766505,0.25,-0.24517757
26.2,7.70418636,-0.42758986,-1.73001971,0.24115878,-0.068044,0.25,-0.22705041
26.3,7.70014276,-0.45206983,-1.73711423,0.2576196,-0.07684564,0.25,-0.23871747
26.4,7.69589341,-0.47667847,-1.74724009,0.25719046,-0.12329141,0.25,-0.23871747
26.5,7.69161085,-0.50174636,-1.75914182,0.25262881,-0.10918482,0.25,-0.23832517
26.6,7.68701843,-0.5267866,-1.76976832,0.2548341,-0.09818123,0.25,-0.23832517
26.7,7.68233091,-0.55185946,-1.77987485,0.25995014,-0.0898286,0.25,-0.23417366
26.8,7.67684496,-0.57769094,-1.78767726,0.25188237,-0.06804362,0.25,-0.23680326
26.9,7.67113045,-0.60331175,-1.79615731,0.26464883,-0.08570621,0.25,-0.23680326
27.0,7.66524571,-0.62890858,-1.80486702,0.26331879,-0.07901881,0.25,-0.2341921
27.1,7.65932819,-0.65389895,-1.81488551,0.25033238,-0.10732974,0.25,-0.23931564
27.2,7.65533508,-0.67033889,-1.82133689,0.25187519,-0.08427456,0.25,-0.23931564
27.3,7.64897833,-0.69443855,-1.83135281,0.24296951,-0.1290808,0.25,-0.24073538
27.4,7.64253887,-0.71848873,-1.84528212,0.23966243,-0.15059904,0.25,-0.24073538
27.5,7.63565776,-0.74249179,-1.85666048,0.24067432,-0.11708037,0.25,-0.2452273
27.6,7.62834856,-0.76640678,-1.86855442,0.25620467,-0.11040586,0.25,-0.24193117
27.7,7.62086458,-0.79046055,-1.87999957,0.24444117,-0.11410497,0.25,-0.24193117
27.8,7.61310897,-0.81517742,-1.89059147,0.26496323,-0.07714598,0.25,-0.23524062
27.9,7.60491919,-0.84010998,-1.8988167,0.26359108,-0.07792289,0.25,-0.23524062
28.0,7.5965166,-0.86521607,-1.90607902,0.26352693,-0.07191658,0.25,-0.23414562
28.1,7.58784355,-0.88996937,-1.91522897,0.26575417,-0.10809013,0.25,-0.22411763
28.2,7.57898452,-0.91470742,-1.92354496,0.26287669,-0.06571766,0.25,-0.22411763
28.3,7.57020694,-0.93878982,-1.93066422,0.23290211,-0.06834716,0.25,-0.22734933
28.4,7.56145455,-0.96191606,-1.93809056,0.23593761,-0.06939214,0.25,-0.24546878
28.5,7.55250223,-0.98482819,-1.94567631,0.23161886,-0.07089086,0.25,-0.24546878
28.6,7.54326033,-1.00771046,-1.95402698,0.2488077,-0.08181625,0.25,-0.24826895
28.7,7.53382508,-1.03064377,-1.96393917,0.25413878,-0.11587643,0.25,-0.23305985
28.8,7.52402935,-1.05383457,-1.9756593,0.24066397,-0.10341065,0.25,-0.23305985
28.9,7.51725422,-1.06960767,-1.98264479,0.25789691,-0.11764843,0.25,-0.22989895
29.0,7.50688052,-1.09352859,-1.99270587,0.25969885,-0.08488436,0.25,-0.22989895
29.1,7.49624868,-1.11741747,-2.00145083,0.25331363,-0.09280835,0.25,-0.22425504
29.2,7.48529124,-1.14119869,-2.0099027,0.25551994,-0.09124014,0.25,-0.22425504
29.3,7.47419945,-1.16486453,-2.0184057,0.25528852,-0.09538269,0.25,-0.24571709
29.4,7.46308894,-1.18788024,-2.02812003,0.24432566,-0.11196773,0.25,-0.22995117
29.5,7.45167088,-1.2107295,-2.03940576,0.24777154,-0.09615307,0.25,-0.22995117
