t,x,y,yaw,v,w,v_cmd,w_cmd
6.0,0.42319948,3.28095104,0.01401601,0.2488325,-0.01751056,0.25,-0.06136603
6.1,0.44871292,3.28129229,0.01230394,0.2502527,-0.0113703,0.25,-0.05777205
6.2,0.47425731,3.28161057,0.01085236,0.2518295,-0.01326982,0.25,-0.05777205
6.3,0.49986368,3.28189426,0.00948467,0.24960615,-0.01226961,0.25,-0.05505234
6.4,0.52549056,3.28214879,0.00819984,0.25374018,-0.01146828,0.25,-0.0511731
6.5,0.55108192,3.28235055,0.00686622,0.25021799,-0.01599387,0.25,-0.0511731
6.6,0.57656807,3.28247883,0.00517221,0.24994166,-0.0141537,0.25,-0.0482054
6.7,0.60205852,3.28259726,0.00378056,0.24984247,-0.01560525,0.25,-0.0482054
6.8,0.62753532,3.28266835,0.00248055,0.24750034,-0.01162907,0.25,-0.04705323
6.9,0.65297246,3.2827106,0.00134123,0.24793893,-0.01143799,0.25,-0.04003947
7.0,0.67843053,3.28272797,0.00036041,0.24934663,-0.00901974,0.25,-0.0377087
7.1,0.70389521,3.28272636,-0.00066837,0.24897708,-0.01156294,0.25,-0.0377087
7.2,0.7294118,3.28270563,-0.00185159,0.25209811,-0.0087191,0.25,-0.03704327
7.3,0.74643277,3.28267012,-0.00254239,0.24877079,-0.0090793,0.25,-0.03704327
7.4,0.77198716,3.2826095,-0.0034458,0.25191496,-0.00900986,0.25,-0.03392762
7.5,0.79754446,3.2825293,-0.00424694,0.2520338,-0.00919938,0.25,-0.03392762
7.6,0.82309148,3.28242639,-0.00506089,0.25117078,-0.00781883,0.25,-0.03196114
7.7,0.8485942,3.28229069,-0.00609249,0.24909761,-0.01217051,0.25,-0.03196114
7.8,0.87409367,3.282117,-0.00701731,0.25031576,-0.00692283,0.25,-0.02965792
7.9,0.89958572,3.28192991,-0.00777973,0.25006521,-0.00648235,0.25,-0.02493942
8.0,0.92506785,3.28171816,-0.00831463,0.25001294,-0.00483623,0.25,-0.02493942
8.1,0.95055865,3.28148623,-0.00884124,0.24844785,-0.00611757,0.25,-0.0223783
8.2,0.97604951,3.28125155,-0.00938161,0.25000877,-0.00562846,0.25,-0.0223783
8.3,1.00155366,3.28101214,-0.00989164,0.25033914,-0.00449367,0.25,-0.02105125
8.4,1.02707593,3.2807631,-0.01039772,0.24919624,-0.00493868,0.25,-0.02033172
8.5,1.05260018,3.28049694,-0.01087387,0.25154575,-0.00355703,0.25,-0.02033172
8.6,1.07813669,3.28022709,-0.01131743,0.2505188,-0.00446369,0.25,-0.01781462
8.7,1.10365176,3.27994714,-0.01175781,0.25096881,-0.00416403,0.25,-0.01678184
8.8,1.12915819,3.27964351,-0.01246612,0.25011245,-0.00585266,0.25,-0.01678184
8.9,1.1461602,3.2794322,-0.01281816,0.25001478,-0.00552789,0.25,-0.01362912
9.0,1.17166294,3.27909792,-0.01346561,0.24955065,-0.00555779,0.25,-0.01362912
9.1,1.19716496,3.27874405,-0.01379326,0.25083246,-0.00257783,0.25,-0.01071892
9.2,1.22266477,3.27838477,-0.01400416,0.24997535,-0.00174935,0.25,-0.01071892
9.3,1.2481656,3.27801913,-0.01416861,0.25014713,-0.00199706,0.25,-0.00989309
9.4,1.27366841,3.2776563,-0.01443843,0.2500318,-0.00212204,0.25,-0.00789646
9.5,1.29917682,3.27728965,-0.01466579,0.25042909,-0.00245001,0.25,-0.00789646
9.6,1.32469356,3.27691544,-0.01487581,0.24997828,-0.0019408,0.25,-0.00648068
9.7,1.35020313,3.27653813,-0.01496526,0.24977534,-0.000288,0.25,-0.00648068
9.8,1.3757153,3.27615741,-0.01503078,0.25036726,-0.00087369,0.25,-0.00545352
9.9,1.40122107,3.27577671,-0.01518049,0.24982298,-0.00198991,0.25,-0.00545352
10.0,1.4267255,3.2753882,-0.01550879,0.25011693,-0.00167335,0.25,-0.00442877
10.1,1.45223013,3.27499019,-0.01564316,0.24988361,-0.00190556,0.25,-0.00307843
10.2,1.47773701,3.27458403,-0.01571824,0.25019025,0.00131488,0.25,-0.00211215
10.3,1.50324571,3.27418124,-0.01566833,0.25024241,9.506e-05,0.25,-0.00211215
10.4,1.52025225,3.2739118,-0.01561263,0.2499595,0.00071521,0.25,-0.00211215
10.5,1.54575419,3.27351223,-0.0157042,0.24993515,-0.00323933,0.25,-0.00134255
10.6,1.57126036,3.27311367,-0.01587873,0.25013171,-0.00067909,0.25,-0.0007115
10.7,1.59676728,3.27270834,-0.01596095,0.24996617,-0.00108062,0.25,-0.0007115
10.8,1.62227147,3.27229964,-0.0159243,0.25016278,0.00100726,0.25,0.00142518
10.9,1.64777076,3.27189402,-0.01577402,0.25008378,0.0012396,0.25,0.00142518
11.0,1.6732704,3.27149293,-0.01564729,0.25011222,0.00060082,0.25,0.00116419
11.1,1.69877227,3.27109532,-0.01577686,0.25032967,-0.00167745,0.25,0.00163674
11.2,1.72427717,3.2706906,-0.01601174,0.24986325,-0.00110608,0.25,0.00163674
11.3,1.7497854,3.27028243,-0.01610214,0.25038982,0.00050344,0.25,0.00274906
11.4,1.77530202,3.26987268,-0.01592144,0.25011604,0.0011169,0.25,0.00274906
11.5,1.80081831,3.26946428,-0.01571748,0.25042173,0.00188134,0.25,0.00277734
11.6,1.82632524,3.26906358,-0.01561999,0.25007742,1.717e-05,0.25,0.0035833
11.7,1.85182787,3.26866805,-0.01561569,0.24988614,-9.292e-05,0.25,0.0035833
11.8,1.87732904,3.26827171,-0.01563135,0.25002217,3.889e-05,0.25,0.00499039
11.9,1.89432861,3.26800532,-0.01555358,0.24992358,0.0021752,0.25,0.00499039
12.0,1.91981861,3.26761291,-0.01531658,0.24952516,0.0028636,0.25,0.00636359
12.1,1.94530652,3.26722732,-0.01505731,0.25001357,0.00192571,0.25,0.00709563
12.2,1.97080152,3.26684977,-0.01486134,0.25004328,0.00019674,0.25,0.00709563
12.3,1.99630854,3.2664711,-0.014852,0.25007121,7.081e-05,0.25,0.00663486
12.4,2.0218177,3.26609201,-0.0148458,0.25006683,7.395e-05,0.25,0.00663486
12.5,2.04733562,3.26571619,-0.0146437,0.25039067,0.00367991,0.25,0.00758473
12.6,2.07285848,3.26534351,-0.01428367,0.24996729,0.00387427,0.25,0.00801473
12.7,2.09837909,3.26498072,-0.01393836,0.25026401,0.00237903,0.25,0.00801473
12.8,2.12388023,3.2646247,-0.01380651,0.25046861,0.00131133,0.25,0.00826488
12.9,2.14939037,3.26427333,-0.01368761,0.25036374,0.00107075,0.25,0.00826488
13.0,2.1748873,3.26392415,-0.01354385,0.25038953,0.00238405,0.25,0.00769125
13.1,2.20037455,3.26358213,-0.01322573,0.25056399,0.00327641,0.25,0.00744263
13.2,2.22586108,3.26325207,-0.01289745,0.2498433,0.00313635,0.25,0.00744263
13.3,2.2513558,3.26292444,-0.01270601,0.24986894,0.00119614,0.25,0.00879297
13.4,2.27685358,3.26260201,-0.01260809,0.25050978,0.00150384,0.25,0.00825021
13.5,2.30236467,3.26227836,-0.01253799,0.25052765,3.735e-05,0.25,0.00825021
13.6,2.31937711,3.26206608,-0.01242403,0.25027709,0.00355661,0.25,0.00804105
13.7,2.34490026,3.26175091,-0.01209891,0.25012603,0.00368057,0.25,0.00804105
13.8,2.37042085,3.26144543,-0.011748,0.25066155,0.00421389,0.25,0.00969962
13.9,2.39593109,3.26115063,-0.01147516,0.25059006,0.0018549,0.25,0.00969962
14.0,2.42143461,3.26086123,-0.01133761,0.24946927,0.00102332,0.25,0.00928487
14.1,2.44694111,3.26057345,-0.01118202,0.25000652,0.00163136,0.25,0.00956279
14.2,2.47242797,3.26028989,-0.01088358,0.24967502,0.00392464,0.25,0.00956279
14.3,2.49790983,3.26001927,-0.01050081,0.24982731,0.00388104,0.25,0.00902603
14.4,2.52339233,3.25975825,-0.01016079,0.24967394,0.00242681,0.25,0.00902603
14.5,2.54890022,3.25950147,-0.0101146,0.25006747,0.00021002,0.25,0.0100039
14.6,2.57440855,3.25924369,-0.01003971,0.25024787,0.00199557,0.25,0.0100039
14.7,2.5999233,3.25899234,-0.00982372,0.25046225,0.00319224,0.25,0.00938297
14.8,2.6254499,3.25874217,-0.00941598,0.25058387,0.00424801,0.25,0.00883597
14.9,2.65097409,3.25850417,-0.0090641,0.25067601,0.00270125,0.25,0.00883597
15.0,2.67648906,3.25827632,-0.00884073,0.25003847,0.00046094,0.25,0.00834467
15.1,2.7019979,3.2580503,-0.00881973,0.2495935,0.00119717,0.25,0.00829417
15.2,2.71900184,3.25790311,-0.00875797,0.25027211,-0.00030033,0.25,0.00829417
15.3,2.74450357,3.25768022,-0.00857275,0.24952942,0.00355936,0.25,0.00829417
15.4,2.76998747,3.25746844,-0.00824241,0.24968642,0.00253498,0.25,0.00779447
15.5,2.79547204,3.25726495,-0.00791948,0.24967832,0.00343348,0.25,0.0073984
15.6,2.82096958,3.25706763,-0.00780741,0.25052368,-0.00203322,0.25,0.0073984
15.7,2.84647236,3.25686904,-0.00781886,0.25020696,0.00134662,0.25,0.00781099
15.8,2.87198231,3.2566703,-0.00784816,0.24985749,0.002144,0.25,0.00781099
15.9,2.89750508,3.25647031,-0.00760204,0.25010779,0.00444468,0.25,0.00800506
16.0,2.923027,3.25628525,-0.00726431,0.24968524,0.00421229,0.25,0.00811068
16.1,2.94854924,3.25609998,-0.00689669,0.25046934,0.00260998,0.25,0.00811068
16.2,2.97405788,3.2559259,-0.00685724,0.25052714,0.0008607,0.25,0.0084709
16.3,2.99956646,3.25575468,-0.00672364,0.25061237,0.00155544,0.25,0.0084709
16.4,3.02506664,3.25558432,-0.00653888,0.25037974,0.00335325,0.25,0.00742737
16.5,3.05055572,3.25542009,-0.00626229,0.25056989,0.00304959,0.25,0.00751264
16.6,3.07604855,3.25526352,-0.00597058,0.25024718,0.00280822,0.25,0.00695635
16.7,3.10154823,3.25511313,-0.00576143,0.25003301,0.00098075,0.25,0.00695635
16.8,3.12705718,3.2549666,-0.00582387,0.24987163,-0.00111502,0.25,0.00608806
16.9,3.14406385,3.25486637,-0.00591144,0.24974969,-0.00095498,0.25,0.00608806
17.0,3.16958091,3.25471486,-0.00582267,0.2498687,0.00242872,0.25,0.00409023
17.1,3.19510056,3.25456635,-0.00561188,0.25039796,0.0017816,0.25,0.00409023
17.2,3.22061941,3.2544242,-0.00540082,0.24984031,0.00196803,0.25,0.00382571
17.3,3.2461271,3.25428666,-0.00538265,0.2501202,-0.00028024,0.25,0.00382571
17.4,3.27163444,3.25415067,-0.00541847,0.25009705,-0.00208779,0.25,0.00267571
17.5,3.29714435,3.2540126,-0.00545285,0.25013679,0.00033486,0.25,0.00191699
17.6,3.32264515,3.25387532,-0.00530075,0.24988632,0.0010199,0.25,0.00191699
17.7,3.34814663,3.25373966,-0.0051607,0.25019358,0.00174659,0.25,-0.00051591
17.8,3.3736516,3.25360974,-0.00509979,0.24996545,-0.00052383,0.25,-0.00051591
17.9,3.39915725,3.25347915,-0.00526532,0.24996885,-0.00195915,0.25,-0.00153792
18.0,3.42466724,3.25334071,-0.00556451,0.2505531,-0.00087247,0.25,-0.00175809
18.1,3.45017628,3.25319328,-0.00563574,0.25022145,0.00064684,0.25,-0.00175809
18.2,3.47569253,3.25304693,-0.00553817,0.24984644,0.00069977,0.25,-0.00693333
18.3,3.50119679,3.25289975,-0.00563039,0.25032563,-0.00064923,0.25,-0.01093714
18.4,3.52669516,3.25275152,-0.00593732,0.2506558,-0.00717006,0.25,-0.01093714
18.5,3.54369575,3.25264851,-0.00624906,0.24943249,-0.0039657,0.25,-0.01093714
18.6,3.56920703,3.25248673,-0.00674676,0.25000772,-0.00531831,0.25,-0.01174329
18.7,3.59472118,3.25231095,-0.00703404,0.24956153,-0.00136232,0.25,-0.0151356
18.8,3.6202545,3.25213736,-0.00732142,0.25084439,-0.00337681,0.25,-0.0151356
18.9,3.64578341,3.25194813,-0.00762757,0.25084411,-0.00262861,0.25,-0.01541873
19.0,3.67129662,3.25175293,-0.00807224,0.25004094,-0.00386485,0.25,-0.01541873
19.1,3.69679959,3.25154097,-0.00863577,0.25022105,-0.00800178,0.25,-0.01782578
19.2,3.72230568,3.25131086,-0.00921674,0.25003275,-0.00486004,0.25,-0.02043335
19.3,3.74779832,3.25106338,-0.00967095,0.24965594,-0.004172,0.25,-0.02043335
19.4,3.77329261,3.25079719,-0.01013396,0.25071405,-0.00479928,0.25,-0.01864543
19.5,3.79879309,3.25053031,-0.01055303,0.25113491,-0.00476026,0.25,-0.01864543
19.6,3.82429924,3.25025921,-0.01105008,0.24885901,-0.005067,0.25,-0.01990898
19.7,3.84981413,3.24997801,-0.01167819,0.24884059,-0.00763094,0.25,-0.02095152
19.8,3.87534993,3.24967664,-0.01215087,0.25164125,-0.00295134,0.25,-0.02095152
19.9,3.90088594,3.24937234,-0.01258044,0.25041402,-0.00433706,0.25,-0.00548968
20.0,3.92639799,3.24905411,-0.01268611,0.2503195,-0.00052317,0.25,-0.00981774
20.1,3.95190433,3.24873013,-0.01293958,0.25010785,-0.00279532,0.25,-0.00981774
20.2,3.96890503,3.24850989,-0.01314866,0.24991633,-0.00263413,0.25,-0.01442459
20.3,3.99441274,3.24817121,-0.01363198,0.25094024,-0.00467612,0.25,-0.01442459
20.4,4.0199129,3.24781774,-0.01404713,0.25014659,-0.00332472,0.25,-0.01575004
20.5,4.0454147,3.24744665,-0.01436185,0.24966257,-0.00284104,0.25,-0.01575004
20.6,4.07090897,3.24706895,-0.01469402,0.25036546,-0.00327186,0.25,-0.01696917
20.7,4.09641064,3.24669748,-0.01508435,0.25131868,-0.00464741,0.25,-0.03451129
20.8,4.1219174,3.24631355,-0.01606174,0.25217918,-0.01126437,0.25,-0.03451129
20.9,4.14742092,3.24588813,-0.0170906,0.24852979,-0.0069091,0.25,-0.03617938
21.0,4.17298962,3.24545518,-0.0178049,0.24834238,-0.00869169,0.25,-0.03617938
21.1,4.19854439,3.24499939,-0.0186423,0.25098918,-0.00896506,0.25,-0.03679392
21.2,4.22409643,3.24452583,-0.01951207,0.248242,-0.01208099,0.25,-0.03679392
21.3,4.24959601,3.24402281,-0.02068754,0.25007577,-0.01170703,0.25,-0.0449037
21.4,4.27510378,3.24350619,-0.02193522,0.25044328,-0.01519309,0.25,-0.04477192
21.5,4.30057377,3.24292521,-0.02316767,0.249963,-0.01045064,0.25,-0.04541084
21.6,4.32601492,3.24231376,-0.02425921,0.24981952,-0.01057293,0.25,-0.04541084
21.7,4.34297338,3.24188933,-0.02498453,0.24927252,-0.01093698,0.25,-0.04630626
21.8,4.36845755,3.24123386,-0.02607342,0.25333835,-0.01141818,0.25,-0.04630626
21.9,4.39396023,3.24055825,-0.02744763,0.25145979,-0.01284324,0.25,-0.04517918
22.0,4.41946279,3.23984225,-0.02881405,0.25137593,-0.01145938,0.25,-0.04517918
22.1,4.44502678,3.23909709,-0.02985657,0.25346701,-0.0078905,0.25,-0.04674896
22.2,4.47062028,3.23834235,-0.03090172,0.2523183,-0.01125942,0.25,-0.05102501
22.3,4.49619502,3.2375529,-0.03207513,0.25245147,-0.01155748,0.25,-0.05102501
22.4,4.52166436,3.23672546,-0.03370569,0.25052122,-0.01756791,0.25,-0.05623065
22.5,4.54714501,3.23585034,-0.03552373,0.24757182,-0.01574229,0.25,-0.05623065
22.6,4.57267336,3.23497074,-0.03727433,0.24967815,-0.01464941,0.25,-0.05742739
22.7,4.59808005,3.23399158,-0.03868189,0.25147955,-0.01375066,0.25,-0.06031697
22.8,4.62347821,3.23298689,-0.04024599,0.24836666,-0.01329828,0.25,-0.06031697
22.9,4.64897332,3.23195036,-0.04173309,0.25329708,-0.01908845,0.25,-0.06537386
23.0,4.67449237,3.23088109,-0.04354522,0.24754664,-0.01508795,0.25,-0.06925641
23.1,4.69999871,3.22975191,-0.04539557,0.24902068,-0.01788791,0.25,-0.06925641
23.2,4.72560328,3.22857974,-0.04700886,0.25099403,-0.01375986,0.25,-0.07362128
23.3,4.74271291,3.22777992,-0.04798383,0.254171,-0.01683366,0.25,-0.07362128
23.4,4.76826215,3.22655607,-0.04974166,0.25006464,-0.02201733,0.25,-0.07842272
23.5,4.79359706,3.2253053,-0.05196705,0.24521903,-0.01830691,0.25,-0.07842272
23.6,4.81906895,3.22396649,-0.05452205,0.25054278,-0.02154236,0.25,-0.07853364
23.7,4.84451714,3.22256113,-0.05706466,0.25004868,-0.02378085,0.25,-0.08685497
23.8,4.86984355,3.22109572,-0.05956039,0.24435398,-0.02227255,0.25,-0.08685497
23.9,4.89519493,3.21952359,-0.06187532,0.24895583,-0.02006315,0.25,-0.09690813
24.0,4.92061996,3.21790251,-0.06442252,0.25107571,-0.03013686,0.25,-0.09690813
24.1,4.94629265,3.2162448,-0.06746242,0.2554072,-0.02586016,0.25,-0.10237901
24.2,4.97177336,3.21452583,-0.07020216,0.25096485,-0.02336294,0.25,-0.11109419
24.3,4.99734921,3.21272989,-0.0731724,0.25706069,-0.02373888,0.25,-0.11109419
24.4,5.02308047,3.21088421,-0.07573392,0.25196311,-0.03075899,0.25,-0.11682448
24.5,5.04828836,3.20893902,-0.07936793,0.2503761,-0.03199217,0.25,-0.11682448
24.6,5.0734138,3.20692909,-0.08278246,0.24956565,-0.04938329,0.25,-0.12515107
24.7,5.09880326,3.20481765,-0.08734084,0.24942874,-0.03978168,0.25,-0.13194454
24.8,5.12421637,3.20252917,-0.09163714,0.25392656,-0.0461128,0.25,-0.13194454
24.9,5.14932738,3.20018948,-0.09550294,0.24917316,-0.03035741,0.25,-0.13513354
25.0,5.16609505,3.19860476,-0.09808123,0.25518602,-0.04392285,0.25,-0.13513354
25.1,5.19167376,3.1960664,-0.1021021,0.25045701,-0.03880282,0.25,-0.13949139
25.2,5.21740039,3.19341306,-0.10614586,0.25663705,-0.05399732,0.25,-0.14490945
25.3,5.24278086,3.19070385,-0.11029603,0.25595127,-0.02433143,0.25,-0.14490945
25.4,5.26812179,3.18791862,-0.11321312,0.25810133,-0.02913871,0.25,-0.14849232
25.5,5.2936534,3.18500279,-0.11746723,0.24307571,-0.0458505,0.25,-0.14849232
25.6,5.31851186,3.18197487,-0.12210927,0.24081177,-0.04608203,0.25,-0.15170945
25.7,5.34342,3.17889906,-0.12667831,0.24562019,-0.05433585,0.25,-0.15743082
25.8,5.36857205,3.17568905,-0.13234406,0.24760015,-0.05228021,0.25,-0.15743082
25.9,5.39381584,3.17235469,-0.13782108,0.2546584,-0.05814722,0.25,-0.16132687
26.0,5.41897544,3.16890232,-0.14365199,0.25116935,-0.05947249,0.25,-0.16132687
26.1,5.4444164,3.16519132,-0.14943616,0.25697967,-0.04997925,0.25,-0.16278892
26.2,5.47009848,3.16128718,-0.1540156,0.25567633,-0.04228421,0.25,-0.1694822
26.3,5.49590282,3.15733758,-0.15831825,0.24665548,-0.05322741,0.25,-0.170024
26.4,5.52111281,3.15328066,-0.16305809,0.24934315,-0.03419238,0.25,-0.170024
26.5,5.54616263,3.14920722,-0.16613968,0.25178882,-0.02757993,0.25,-0.17094407
26.6,5.56280199,3.14642151,-0.1684008,0.24491371,-0.04242899,0.25,-0.17094407
26.7,5.58730894,3.14216288,-0.17282103,0.24094952,-0.04364631,0.25,-0.17793326
26.8,5.61183009,3.137796,-0.17781088,0.2454596,-0.04554513,0.25,-0.17793326
26.9,5.63654087,3.13328639,-0.18420927,0.25229878,-0.08375763,0.25,-0.18526945
27.0,5.66154251,3.12894149,-0.19261303,0.247698,-0.07773527,0.25,-0.18526945
27.1,5.68649471,3.12437133,-0.2009902,0.25099532,-0.08013338,0.25,-0.18423874
27.2,5.71171705,3.11923493,-0.20791031,0.25612341,-0.04829234,0.25,-0.19395697
27.3,5.73754905,3.11387296,-0.21276104,0.25283912,-0.05309848,0.25,-0.19395697
27.4,5.76323156,3.10836203,-0.21797382,0.25866236,-0.04654101,0.25,-0.19124173
27.5,5.78836472,3.10283824,-0.22293076,0.249693,-0.04986818,0.25,-0.19124173
27.6,5.81310871,3.09728955,-0.22813312,0.25137203,-0.0574579,0.25,-0.19786927
27.7,5.83781493,3.09158702,-0.23469524,0.24098429,-0.06601226,0.25,-0.19786927
27.8,5.86169774,3.0856971,-0.24003995,0.24103598,-0.05549448,0.25,-0.20285809
27.9,5.87770926,3.08168072,-0.24376938,0.23940986,-0.06132534,0.25,-0.20285809
28.0,5.90213605,3.07550762,-0.25180295,0.25442841,-0.0767158,0.25,-0.20875683
28.1,5.92675548,3.06916303,-0.26051544,0.25300678,-0.09735172,0.25,-0.20875683
28.2,5.95134874,3.06279774,-0.27053644,0.25117411,-0.10577904,0.25,-0.21112988
28.3,5.97596357,3.05596252,-0.27967274,0.25114475,-0.07748552,0.25,-0.21181093
28.4,6.00134298,3.04875015,-0.28611711,0.25896847,-0.05364533,0.25,-0.21181093
28.5,6.02645462,3.04136572,-0.29238345,0.23960035,-0.07753817,0.25,-0.21202003
28.6,6.05097811,3.03388524,-0.30296712,0.24024017,-0.10305575,0.25,-0.21202003
28.7,6.07529563,3.02607179,-0.31236913,0.25576893,-0.08683374,0.25,-0.21441796
28.8,6.09951263,3.01826453,-0.32127673,0.24283768,-0.09362061,0.25,-0.21441796
28.9,6.1233677,3.01021648,-0.33245418,0.23845215,-0.09769025,0.25,-0.21537986
29.0,6.14704727,3.00194112,-0.34331174,0.25166035,-0.1142691,0.25,-0.21571972
29.1,6.170871,2.99330055,-0.35486138,0.247386,-0.10222252,0.25,-0.21218065
29.2,6.19474718,2.98454836,-0.36507976,0.24974907,-0.1001435,0.25,-0.21218065
29.3,6.21863747,2.97547752,-0.37326915,0.24914425,-0.07172605,0.25,-0.20771382
29.4,6.23468593,2.9692516,-0.37796149,0.2532712,-0.07247709,0.25,-0.20771382
29.5,6.25874877,2.95970641,-0.38679278,0.26321933,-0.08891178,0.25,-0.20029759
29.6,6.2827859,2.94991135,-0.39572526,0.26132435,-0.08286677,0.25,-0.20029759
29.7,6.30660693,2.93992025,-0.40348603,0.25724999,-0.06857339,0.25,-0.20508882
29.8,6.33009119,2.92989529,-0.41169946,0.24304236,-0.11506421,0.25,-0.20508882
29.9,6.35333068,2.9195098,-0.42328781,0.24060531,-0.09500821,0.25,-0.20635037
