t,x,y,yaw,v,w,v_cmd,w_cmd
9.6,-2.38327937,-2.15129473,2.2824254,0.24991045,-0.07739082,0.25,-0.1747644
9.7,-2.39951231,-2.13220397,2.27465932,0.24424194,-0.0809885,0.25,-0.17734401
9.8,-2.41575114,-2.11293502,2.26646998,0.24527232,-0.07756844,0.25,-0.17292997
9.9,-2.43202433,-2.0935047,2.25936536,0.25516388,-0.06396736,0.25,-0.17292997
10.0,-2.44817449,-2.07383279,2.25284431,0.24922662,-0.06319275,0.25,-0.17325214
10.1,-2.46421171,-2.05398638,2.24633631,0.25645707,-0.06940001,0.25,-0.16296845
10.2,-2.48044988,-2.03379812,2.23894144,0.25927725,-0.06769143,0.25,-0.16296845
10.3,-2.49661147,-2.01349543,2.23146303,0.25859802,-0.0761608,0.25,-0.16892199
10.4,-2.51247593,-1.9929899,2.22366158,0.25883129,-0.06807777,0.25,-0.16892199
10.5,-2.52792042,-1.97277834,2.21666624,0.24540523,-0.06648369,0.25,-0.16941045
10.6,-2.54322503,-1.9525428,2.20978713,0.24673946,-0.06733892,0.25,-0.17204923
10.7,-2.55332204,-1.9390655,2.20505044,0.24551005,-0.07425088,0.25,-0.17204923
10.8,-2.56817348,-1.91877125,2.19750324,0.24371132,-0.07798216,0.25,-0.1716816
10.9,-2.58284857,-1.89835426,2.18971501,0.24322003,-0.07874875,0.25,-0.1716816
11.0,-2.59749416,-1.87776109,2.18142901,0.25040939,-0.08476713,0.25,-0.17762867
11.1,-2.61204416,-1.85687587,2.17441331,0.24912463,-0.06238469,0.25,-0.17460732
11.2,-2.62650922,-1.83584184,2.16821613,0.25701938,-0.06067571,0.25,-0.17460732
11.3,-2.64095457,-1.81417838,2.16185195,0.25412974,-0.07191583,0.25,-0.17701951
11.4,-2.65544582,-1.79261096,2.15450095,0.25585792,-0.08256023,0.25,-0.17701951
11.5,-2.66985435,-1.77098668,2.14639384,0.25645868,-0.08174323,0.25,-0.17820115
11.6,-2.68392664,-1.74935396,2.13856866,0.25998492,-0.0689901,0.25,-0.17820115
11.7,-2.69760168,-1.72790846,2.13166438,0.2524971,-0.07536175,0.25,-0.18026757
11.8,-2.71102215,-1.70656461,2.12450951,0.24068963,-0.05959962,0.25,-0.18026757
11.9,-2.72432291,-1.68562749,2.11828293,0.243695,-0.063704,0.25,-0.18226156
12.0,-2.73740634,-1.66440461,2.11160921,0.25616191,-0.06952062,0.25,-0.18180786
12.1,-2.75030271,-1.64284617,2.10369495,0.24555159,-0.07966324,0.25,-0.18180786
12.2,-2.7631316,-1.62091819,2.09488283,0.24668781,-0.07822649,0.25,-0.18158181
12.3,-2.7758962,-1.59869554,2.08649687,0.25480854,-0.0790472,0.25,-0.18158181
12.4,-2.78438618,-1.58365498,2.08088079,0.24988758,-0.06464158,0.25,-0.18122205
12.5,-2.79691661,-1.560719,2.07491597,0.25663676,-0.05839244,0.25,-0.17835405
12.6,-2.80931133,-1.5376715,2.06904159,0.25671592,-0.05983717,0.25,-0.17835405
12.7,-2.82166942,-1.51483188,2.062074,0.25138349,-0.08422629,0.25,-0.18324316
12.8,-2.83385337,-1.49229806,2.05325317,0.25312957,-0.09288857,0.25,-0.18324316
12.9,-2.84562213,-1.46972847,2.04469577,0.25656738,-0.08271213,0.25,-0.18547945
13.0,-2.85708516,-1.44740655,2.03753056,0.24025436,-0.05642023,0.25,-0.18519174
13.1,-2.86841232,-1.42519731,2.03164646,0.24273244,-0.05638348,0.25,-0.18519174
13.2,-2.87963196,-1.40307009,2.02562781,0.2439787,-0.05947289,0.25,-0.17689065
13.3,-2.89077793,-1.38036521,2.01874376,0.24878739,-0.08179911,0.25,-0.17689065
13.4,-2.90187169,-1.3572573,2.0103789,0.25170686,-0.0763223,0.25,-0.18460021
13.5,-2.91280429,-1.33397381,2.0025602,0.25139927,-0.08399213,0.25,-0.18412205
13.6,-2.92349178,-1.31001593,1.99643666,0.26064399,-0.05313463,0.25,-0.18412205
13.7,-2.93403044,-1.28586512,1.9908862,0.25499414,-0.05632446,0.25,-0.18648978
13.8,-2.94450498,-1.26207261,1.9848163,0.25294551,-0.08394238,0.25,-0.18648978
13.9,-2.95490158,-1.23864501,1.97614417,0.25061262,-0.09379638,0.25,-0.18701316
14.0,-2.96157627,-1.22304308,1.96983863,0.24357862,-0.09653344,0.25,-0.18701316
14.1,-2.97136165,-1.19972002,1.96037061,0.24504986,-0.08207494,0.25,-0.19321975
14.2,-2.98089285,-1.1766743,1.95403016,0.24186023,-0.05696936,0.25,-0.19220213
14.3,-2.99029734,-1.15379016,1.94850434,0.24465941,-0.05453724,0.25,-0.19220213
14.4,-2.9995622,-1.13063906,1.94256339,0.25496423,-0.07287152,0.25,-0.19349134
14.5,-3.00883502,-1.10680715,1.9350634,0.24330835,-0.07269739,0.25,-0.19349134
14.6,-3.01785037,-1.08276166,1.92704417,0.25189561,-0.08728918,0.25,-0.19745535
14.7,-3.02680204,-1.05828787,1.92013435,0.25934151,-0.05417849,0.25,-0.19829494
14.8,-3.03556682,-1.0333976,1.91475928,0.25946957,-0.05277483,0.25,-0.19829494
14.9,-3.04420582,-1.00871728,1.90905737,0.26114208,-0.05632009,0.25,-0.20027288
15.0,-3.05268705,-0.98464589,1.90041623,0.25280824,-0.0968053,0.25,-0.20027288
15.1,-3.06092605,-0.96045547,1.89091682,0.25428692,-0.09928666,0.25,-0.2034477
15.2,-3.0687936,-0.93638904,1.88077964,0.2429745,-0.10304376,0.25,-0.20414764
15.3,-3.07638074,-0.9123817,1.87169672,0.25226461,-0.06145368,0.25,-0.20414764
15.4,-3.08380602,-0.88858939,1.86585123,0.2398121,-0.04979778,0.25,-0.20285338
15.5,-3.09120577,-0.86487802,1.86064783,0.24162448,-0.06051734,0.25,-0.20285338
15.6,-3.09843308,-0.8404028,1.85431805,0.24976551,-0.06355573,0.25,-0.20079266
15.7,-3.10321682,-0.8241359,1.84934853,0.26154628,-0.08043938,0.25,-0.20651004
15.8,-3.110176,-0.79919541,1.83971512,0.25269735,-0.09552251,0.25,-0.20651004
15.9,-3.11695635,-0.7739954,1.83247808,0.26119231,-0.05259959,0.25,-0.20755687
16.0,-3.12364739,-0.74947364,1.82604896,0.24373572,-0.06828302,0.25,-0.20755687
16.1,-3.13004023,-0.72490427,1.81975149,0.24645272,-0.06151044,0.25,-0.20668486
16.2,-3.13632614,-0.70019226,1.813402,0.25166902,-0.08199281,0.25,-0.20239926
16.3,-3.1424715,-0.67536523,1.80409426,0.24838028,-0.0898018,0.25,-0.20239926
16.4,-3.14834137,-0.65064508,1.79461759,0.24995636,-0.08061033,0.25,-0.21085046
16.5,-3.15399527,-0.62579098,1.78669756,0.25738596,-0.09923227,0.25,-0.21085046
16.6,-3.15946569,-0.60078308,1.77614727,0.24857638,-0.12657133,0.25,-0.21185437
16.7,-3.16453275,-0.57574017,1.76657496,0.2429838,-0.07177706,0.25,-0.20810832
16.8,-3.16942261,-0.55070178,1.76106649,0.2533034,-0.04322649,0.25,-0.20810832
16.9,-3.17425339,-0.5257054,1.75618479,0.24875008,-0.06051342,0.25,-0.20787971
17.0,-3.1788335,-0.50087739,1.7480907,0.2437238,-0.08724929,0.25,-0.20787971
17.1,-3.1832471,-0.47621776,1.73933513,0.2507838,-0.08535771,0.25,-0.21626819
17.2,-3.18757018,-0.45135606,1.73111252,0.24952387,-0.06559409,0.25,-0.21789291
17.3,-3.19029174,-0.43456868,1.72707595,0.24729621,-0.05549622,0.25,-0.21789291
17.4,-3.19422511,-0.4093847,1.72117252,0.2487255,-0.05710369,0.25,-0.2186053
17.5,-3.19801208,-0.38409177,1.71410924,0.26112709,-0.08742108,0.25,-0.21979119
17.6,-3.20170365,-0.35839457,1.70426239,0.25676937,-0.09348705,0.25,-0.21979119
17.7,-3.2051374,-0.3324315,1.69571689,0.25808061,-0.07798965,0.25,-0.22318677
17.8,-3.20823446,-0.30693469,1.68645078,0.26215891,-0.0985972,0.25,-0.22318677
17.9,-3.21112792,-0.28150368,1.67888078,0.2641092,-0.06441605,0.25,-0.22315216
18.0,-3.21380828,-0.25618701,1.67220606,0.24179141,-0.0683195,0.25,-0.22380198
18.1,-3.2162381,-0.23121326,1.6650786,0.2477089,-0.09584058,0.25,-0.22380198
18.2,-3.21841553,-0.20623349,1.65435132,0.2444155,-0.11279407,0.25,-0.22610806
18.3,-3.22043407,-0.18101829,1.64215985,0.24608889,-0.11938294,0.25,-0.22610806
18.4,-3.22221119,-0.15555699,1.63201392,0.24944696,-0.08279521,0.25,-0.22578267
18.5,-3.22389371,-0.13013066,1.62373843,0.24943571,-0.08098979,0.25,-0.2210597
18.6,-3.22534013,-0.10444388,1.61586133,0.25909923,-0.07522727,0.25,-0.2210597
18.7,-3.22639614,-0.07806386,1.60966424,0.25336713,-0.04602737,0.25,-0.22205483
18.8,-3.22734006,-0.05180498,1.60450493,0.25998803,-0.05093157,0.25,-0.22205483
18.9,-3.22813803,-0.0256251,1.59866918,0.24551869,-0.07356146,0.25,-0.22223058
19.0,-3.22861041,-0.00860252,1.59378429,0.24728589,-0.04701969,0.25,-0.22576524
19.1,-3.22918743,0.01656398,1.59030848,0.24011343,-0.03502231,0.25,-0.22576524
19.2,-3.22968449,0.0413651,1.58688584,0.24366415,-0.0341967,0.25,-0.22370276
19.3,-3.230083,0.06594575,1.58177629,0.24004601,-0.05450591,0.25,-0.22370276
19.4,-3.23030085,0.09045912,1.5764365,0.23984351,-0.05992861,0.25,-0.22822389
19.5,-3.23044571,0.11551264,1.56942634,0.25066658,-0.06986278,0.25,-0.23651057
19.6,-3.23040431,0.14105907,1.56168187,0.25589692,-0.07377925,0.25,-0.23651057
19.7,-3.23004787,0.16671311,1.55369976,0.25670486,-0.07284286,0.25,-0.23819149
19.8,-3.22953905,0.19296279,1.54741128,0.26754342,-0.04540682,0.25,-0.23819149
19.9,-3.22892484,0.21928272,1.54117872,0.24576609,-0.08492851,0.25,-0.23960976
20.0,-3.22804366,0.24544244,1.53124686,0.25673485,-0.10717214,0.25,-0.23960976
20.1,-3.22693157,0.2710033,1.51995122,0.24632352,-0.1105764,0.25,-0.25023959
20.2,-3.22572229,0.29628156,1.50699258,0.24937257,-0.14877023,0.25,-0.25023959
20.3,-3.22392079,0.32135736,1.49241002,0.23669462,-0.11231109,0.25,-0.24859125
20.4,-3.22192098,0.3462652,1.48267485,0.24983805,-0.08794031,0.25,-0.24344137
20.5,-3.21963544,0.37110637,1.47460731,0.23930571,-0.07530265,0.25,-0.24344137
20.6,-3.21804165,0.38725712,1.47043144,0.23650954,-0.05967381,0.25,-0.24143215
20.7,-3.21544614,0.41225396,1.46488354,0.24899286,-0.0661108,0.25,-0.24143215
20.8,-3.21265438,0.43777592,1.45740875,0.26763552,-0.0606431,0.25,-0.24258168
20.9,-3.20967251,0.46359665,1.44955066,0.26220087,-0.07267247,0.25,-0.24611524
21.0,-3.20645539,0.49000473,1.44288227,0.26038417,-0.04923926,0.25,-0.24611524
21.1,-3.20317465,0.51623853,1.43667323,0.25599999,-0.0598016,0.25,-0.24908855
21.2,-3.19962954,0.5420625,1.42929431,0.24707148,-0.07864137,0.25,-0.24908855
21.3,-3.19600702,0.56726595,1.42119954,0.24552765,-0.08668211,0.25,-0.25117555
21.4,-3.19214589,0.59222597,1.41148501,0.2601829,-0.10844025,0.25,-0.25331659
21.5,-3.18813295,0.61686644,1.40015901,0.2355793,-0.10180133,0.25,-0.25331659
21.6,-3.18393291,0.64135688,1.39129864,0.2401211,-0.08316664,0.25,-0.25110344
21.7,-3.17969012,0.66546746,1.38351823,0.23739417,-0.07189103,0.25,-0.25110344
21.8,-3.17489149,0.69012135,1.37659592,0.2648645,-0.06537311,0.25,-0.25169428
21.9,-3.16982547,0.71546814,1.36787991,0.26163313,-0.08901866,0.25,-0.24999211
22.0,-3.16458318,0.74083816,1.35739133,0.25523817,-0.11667993,0.25,-0.24999211
22.1,-3.15901732,0.76646395,1.34728568,0.26250855,-0.09443178,0.25,-0.25035729
22.2,-3.15313281,0.79187686,1.33611551,0.26166896,-0.10853677,0.25,-0.25035729
22.3,-3.14910903,0.80863815,1.32932414,0.24922101,-0.10798881,0.25,-0.2407831
22.4,-3.14302654,0.83334783,1.31845225,0.2566522,-0.09627859,0.25,-0.24145944
22.5,-3.13658304,0.85802489,1.3079738,0.23646467,-0.10244429,0.25,-0.24145944
22.6,-3.12997597,0.88229148,1.29568421,0.24346637,-0.14506747,0.25,-0.23842227
22.7,-3.12326846,0.90637972,1.28213929,0.24238498,-0.11775362,0.25,-0.23842227
22.8,-3.1162057,0.93032537,1.27121551,0.24124351,-0.10316875,0.25,-0.2373494
22.9,-3.10891199,0.95465802,1.26064472,0.23967971,-0.08564086,0.25,-0.2373494
23.0,-3.10116355,0.97893667,1.25336703,0.25634174,-0.09254276,0.25,-0.23015249
23.1,-3.09301163,1.00338854,1.24309078,0.24577308,-0.10219866,0.25,-0.23015249
23.2,-3.08463904,1.02797095,1.2325506,0.24821015,-0.10868401,0.25,-0.23343691
23.3,-3.07627005,1.05218784,1.222497,0.25076993,-0.1014668,0.25,-0.23197573
23.4,-3.06752575,1.07609898,1.21178572,0.25321777,-0.0967254,0.25,-0.23197573
23.5,-3.05864088,1.09994514,1.20153883,0.24958924,-0.11120526,0.25,-0.22906071
23.6,-3.04964814,1.12369575,1.19033251,0.24911441,-0.11758142,0.25,-0.22906071
23.7,-3.04011128,1.14725442,1.18078222,0.23612562,-0.07945638,0.25,-0.22454351
23.8,-3.0304333,1.17064092,1.17044099,0.24923729,-0.10401995,0.25,-0.22454351
23.9,-3.02379798,1.18630262,1.16321315,0.24634276,-0.1081366,0.25,-0.21805611
24.0,-3.01352755,1.20978589,1.15087207,0.24434503,-0.13836991,0.25,-0.21158973
24.1,-3.0030046,1.23307971,1.13883258,0.26151244,-0.09764172,0.25,-0.21158973
24.2,-2.99230079,1.25618373,1.13013988,0.23732436,-0.0803112,0.25,-0.20762011
24.3,-2.98141378,1.27916343,1.12230686,0.23999316,-0.07034996,0.25,-0.20762011
24.4,-2.97041621,1.30145381,1.11552625,0.24105506,-0.07018836,0.25,-0.19734367
24.5,-2.959239,1.32381579,1.10840993,0.24029253,-0.06500558,0.25,-0.19285369
24.6,-2.94801081,1.34656916,1.0999718,0.24849868,-0.09187789,0.25,-0.19285369
24.7,-2.93664267,1.36926876,1.09071253,0.24553222,-0.09376247,0.25,-0.19135182
24.8,-2.9250557,1.39185375,1.08140515,0.24925755,-0.091024,0.25,-0.19135182
24.9,-2.91289661,1.41479056,1.07387577,0.25362255,-0.06741781,0.25,-0.19109249
25.0,-2.90050945,1.43788095,1.06722081,0.26047193,-0.06699648,0.25,-0.19109249
25.1,-2.88797031,1.46074376,1.06013636,0.24428851,-0.07706515,0.25,-0.18472297
25.2,-2.87562546,1.48294211,1.05106018,0.24230968,-0.09014017,0.25,-0.18426112
25.3,-2.86316571,1.50503275,1.04156375,0.25261812,-0.09386861,0.25,-0.18426112
25.4,-2.85037434,1.52689851,1.03264523,0.24408662,-0.07079322,0.25,-0.18318247
25.5,-2.8374591,1.54829792,1.02510193,0.24099275,-0.07358629,0.25,-0.18318247
25.6,-2.82874226,1.56258358,1.02036063,0.24185771,-0.06230196,0.25,-0.17287459
25.7,-2.81544642,1.58405152,1.01325512,0.24818651,-0.06729073,0.25,-0.17287459
25.8,-2.80205787,1.60565315,1.00540499,0.24789103,-0.08111472,0.25,-0.17274759
25.9,-2.78853289,1.62715167,0.99739342,0.25049079,-0.07176264,0.25,-0.17206745
26.0,-2.77464437,1.6486289,0.98981589,0.25894926,-0.06649027,0.25,-0.17206745
26.1,-2.76034529,1.67039895,0.98274738,0.25890066,-0.07251858,0.25,-0.17131125
26.2,-2.74592181,1.69208571,0.97601613,0.25444769,-0.0618557,0.25,-0.17131125
26.3,-2.73152611,1.71325884,0.96750446,0.25162297,-0.09304297,0.25,-0.17200262
26.4,-2.71715782,1.73420205,0.95918605,0.24828073,-0.08071464,0.25,-0.17083113
26.5,-2.70270751,1.7550266,0.95066591,0.25467796,-0.08352608,0.25,-0.17083113
26.6,-2.68806178,1.77535196,0.94400934,0.24454933,-0.06503316,0.25,-0.16957353
26.7,-2.67324134,1.79547402,0.93749526,0.24934572,-0.06620725,0.25,-0.16957353
26.8,-2.65820543,1.8156955,0.93097666,0.24730471,-0.0644628,0.25,-0.16798206
26.9,-2.64302967,1.83610004,0.92380267,0.25063877,-0.07419395,0.25,-0.16798206
27.0,-2.62766662,1.85639987,0.9162874,0.24855595,-0.07484057,0.25,-0.1672355
27.1,-2.61190885,1.87676043,0.90892459,0.2586452,-0.07010831,0.25,-0.16520379
27.2,-2.60131393,1.89040476,0.90458044,0.25861755,-0.06602602,0.25,-0.16520379
27.3,-2.58529897,1.91091572,0.89796266,0.2494771,-0.06581491,0.25,-0.16634111
27.4,-2.5692155,1.93130196,0.89128219,0.2521434,-0.06641135,0.25,-0.16634111
27.5,-2.55308093,1.95117585,0.88362434,0.25301084,-0.08197988,0.25,-0.16653043
27.6,-2.53699856,1.97081341,0.87597198,0.24985029,-0.06557972,0.25,-0.16534301
27.7,-2.52090148,1.99015933,0.86879973,0.2517167,-0.06770849,0.25,-0.16534301
27.8,-2.50475574,2.00932773,0.86145349,0.24614149,-0.06592309,0.25,-0.16486823
27.9,-2.48827336,2.02818914,0.85475402,0.24583716,-0.06670941,0.25,-0.16486823
28.0,-2.47164477,2.04720955,0.84794158,0.24843613,-0.06797145,0.25,-0.16612652
28.1,-2.45469909,2.06627945,0.84087611,0.2494271,-0.06828277,0.25,-0.16461574
28.2,-2.43755147,2.08544666,0.83363292,0.25990116,-0.06435305,0.25,-0.16461574
28.3,-2.42004134,2.10450449,0.82662293,0.25423056,-0.07356599,0.25,-0.16309624
28.4,-2.40238416,2.1234444,0.81942674,0.25882225,-0.07106297,0.25,-0.16309624
28.5,-2.38465379,2.14236371,0.81252064,0.25325877,-0.06245539,0.25,-0.15629342
28.6,-2.36701062,2.16093568,0.80602867,0.25324827,-0.06311916,0.25,-0.1588048
28.7,-2.3493155,2.17926019,0.79953598,0.24757591,-0.06283095,0.25,-0.1588048
28.8,-2.33171895,2.1973118,0.79275285,0.24677687,-0.0683988,0.25,-0.16326603
28.9,-2.32001925,2.20929589,0.78803994,0.24475529,-0.0696562,0.25,-0.16547092
29.0,-2.30256506,2.22720384,0.7810118,0.24148721,-0.06906466,0.25,-0.16547092
29.1,-2.28475186,2.24491198,0.77427828,0.24910653,-0.068262,0.25,-0.16282624
29.2,-2.26644962,2.26288656,0.76687954,0.24522336,-0.07034211,0.25,-0.16282624
