t,x,y,yaw,v,w,v_cmd,w_cmd
9.2,0.48042193,-3.24466043,3.10171618,0.24945659,-0.0148197,0.25,-0.05777805
9.3,0.45492715,-3.24362749,3.10015609,0.24838334,-0.01395454,0.25,-0.06092239
9.4,0.42943537,-3.24256852,3.09830459,0.25037599,-0.02104141,0.25,-0.06092239
9.5,0.40381828,-3.24143644,3.0964549,0.25168173,-0.01506362,0.25,-0.06213325
9.6,0.37826943,-3.2402611,3.0948485,0.24813537,-0.01349175,0.25,-0.06533616
9.7,0.35280208,-3.2390649,3.09357854,0.25001344,-0.01249857,0.25,-0.06533616
9.8,0.3272916,-3.23781368,3.09235563,0.25188615,-0.01194029,0.25,-0.0680179
9.9,0.30182051,-3.23655558,3.09091259,0.24798133,-0.01759132,0.25,-0.0680179
10.0,0.2764067,-3.23528255,3.08907918,0.25001613,-0.01943715,0.25,-0.07339849
10.1,0.25104771,-3.23397835,3.08683508,0.25285436,-0.02447707,0.25,-0.08098975
10.2,0.22561304,-3.23257403,3.08447569,0.25050747,-0.02305063,0.25,-0.08098975
10.3,0.20016457,-3.23112746,3.08219374,0.2537225,-0.02428477,0.25,-0.08326864
10.4,0.17471265,-3.2295917,3.07991052,0.24957341,-0.02045791,0.25,-0.08326864
10.5,0.14920783,-3.22799712,3.07747782,0.25142067,-0.02849123,0.25,-0.08493186
10.6,0.1236163,-3.22628974,3.07499536,0.25119329,-0.02369305,0.25,-0.09323007
10.7,0.10650216,-3.22513365,3.07321056,0.25387763,-0.02369527,0.25,-0.09323007
10.8,0.08095597,-3.2233734,3.07128354,0.24999239,-0.01686265,0.25,-0.09743357
10.9,0.05552305,-3.22157548,3.06947304,0.25353049,-0.0169507,0.25,-0.09743357
11.0,0.03007033,-3.21973177,3.0676743,0.25281549,-0.01777248,0.25,-0.10782705
11.1,0.0048067,-3.21785462,3.0652095,0.24881461,-0.03105875,0.25,-0.11830491
11.2,-0.02029863,-3.21591516,3.06191738,0.24722388,-0.03739555,0.25,-0.11830491
11.3,-0.04546499,-3.21391517,3.05813142,0.25401836,-0.04842965,0.25,-0.12358132
11.4,-0.07083758,-3.21176071,3.05404973,0.25111414,-0.03914682,0.25,-0.12358132
11.5,-0.0962502,-3.2094796,3.05025952,0.2496752,-0.03975215,0.25,-0.13096421
11.6,-0.12166105,-3.20715194,3.04616006,0.25066385,-0.03881814,0.25,-0.13452936
11.7,-0.14731034,-3.20466434,3.04194411,0.24904026,-0.04019948,0.25,-0.13452936
11.8,-0.17310679,-3.20203673,3.03839835,0.25286532,-0.03468021,0.25,-0.13923911
11.9,-0.19882877,-3.19937659,3.03494874,0.25088019,-0.03144056,0.25,-0.13923911
12.0,-0.22418719,-3.19664543,3.03207684,0.25144778,-0.03088052,0.25,-0.14371861
12.1,-0.24945409,-3.19386283,3.02918586,0.24677674,-0.02990559,0.25,-0.14959011
12.2,-0.27446778,-3.19101705,3.02564045,0.24319141,-0.03483732,0.25,-0.14959011
12.3,-0.29920057,-3.18807123,3.02182154,0.24299078,-0.04374942,0.25,-0.15433928
12.4,-0.315803,-3.18605772,3.01900128,0.2434928,-0.04178816,0.25,-0.15433928
12.5,-0.34090589,-3.1829376,3.01398119,0.25066022,-0.05227244,0.25,-0.16031133
12.6,-0.36617517,-3.17969934,3.00822271,0.24998007,-0.06376144,0.25,-0.16534379
12.7,-0.39146983,-3.17637976,3.00194441,0.24724557,-0.06202594,0.25,-0.16534379
12.8,-0.41693345,-3.17273839,2.99616066,0.25186148,-0.04887652,0.25,-0.16811139
12.9,-0.4427996,-3.16894733,2.99180666,0.25572288,-0.04006113,0.25,-0.16811139
13.0,-0.46859538,-3.16505114,2.98725484,0.2524407,-0.04724503,0.25,-0.17066845
13.1,-0.49403197,-3.1610948,2.98255838,0.25364114,-0.03935415,0.25,-0.16959553
13.2,-0.51910782,-3.15712106,2.97936124,0.24486459,-0.02748562,0.25,-0.16959553
13.3,-0.54397625,-3.15303385,2.97631351,0.24046741,-0.03874693,0.25,-0.17217426
13.4,-0.56838096,-3.14886738,2.97209807,0.24207868,-0.04203588,0.25,-0.17217426
13.5,-0.59282579,-3.14457287,2.96766497,0.24103286,-0.04339553,0.25,-0.18160245
13.6,-0.61736523,-3.14019367,2.96299444,0.24577178,-0.04905108,0.25,-0.18160245
13.7,-0.64245448,-3.13561253,2.95597219,0.24461691,-0.07723369,0.25,-0.18414862
13.8,-0.66740989,-3.13123121,2.94800225,0.25298793,-0.08611375,0.25,-0.18568937
13.9,-0.69290339,-3.12629464,2.94101479,0.25160109,-0.06768495,0.25,-0.18568937
14.0,-0.70994534,-3.12280759,2.93641791,0.26219475,-0.06029364,0.25,-0.18568937
14.1,-0.73545572,-3.11746434,2.93032561,0.25957483,-0.05797885,0.25,-0.19489281
14.2,-0.76076232,-3.11201339,2.92391614,0.2585989,-0.08014743,0.25,-0.20042677
14.3,-0.78561313,-3.10655997,2.91617276,0.24343432,-0.06915308,0.25,-0.20087155
14.4,-0.81033853,-3.10091532,2.90934545,0.24246491,-0.06605303,0.25,-0.20087155
14.5,-0.83460756,-3.09520254,2.90257812,0.23867476,-0.05933202,0.25,-0.20257158
14.6,-0.8585654,-3.08920303,2.89637751,0.23953269,-0.04255457,0.25,-0.20257158
14.7,-0.88234396,-3.08302217,2.89128806,0.24314119,-0.05771267,0.25,-0.2049451
14.8,-0.90636161,-3.07673331,2.88535516,0.25085474,-0.07116502,0.25,-0.21118101
14.9,-0.93111424,-3.07020306,2.87875379,0.25144207,-0.06654684,0.25,-0.21118101
15.0,-0.95620578,-3.06341968,2.87080246,0.2450203,-0.08042882,0.25,-0.21157846
15.1,-0.98124095,-3.05655584,2.86303095,0.25469463,-0.07801504,0.25,-0.21157846
15.2,-1.00631806,-3.04940045,2.85512822,0.24761097,-0.07339096,0.25,-0.21364433
15.3,-1.03162658,-3.04200661,2.84878454,0.25340647,-0.07103323,0.25,-0.21762244
15.4,-1.05608667,-3.03448468,2.83938343,0.25350573,-0.10200631,0.25,-0.21762244
15.5,-1.08013148,-3.02700796,2.82754618,0.24935154,-0.13377083,0.25,-0.2191694
15.6,-1.10398178,-3.01916462,2.814365,0.23842635,-0.09835298,0.25,-0.2191694
15.7,-1.11980465,-3.01394124,2.80758362,0.24201886,-0.10080735,0.25,-0.21708594
15.8,-1.1433625,-3.00583455,2.79821026,0.24054275,-0.09030314,0.25,-0.21708594
15.9,-1.1668926,-2.99738871,2.79055178,0.24292103,-0.07811007,0.25,-0.21491968
16.0,-1.19086342,-2.98851902,2.78203719,0.26344572,-0.07561791,0.25,-0.21491968
16.1,-1.21507288,-2.97943253,2.77334391,0.23730224,-0.07022888,0.25,-0.21105898
16.2,-1.23937286,-2.97006132,2.76639748,0.25431429,-0.07687324,0.25,-0.20527824
16.3,-1.2635974,-2.96050099,2.75811974,0.2530456,-0.0852268,0.25,-0.20527824
16.4,-1.28762277,-2.95088282,2.74933717,0.25349158,-0.08681248,0.25,-0.20946044
16.5,-1.31120123,-2.94108261,2.74168338,0.2540718,-0.07273488,0.25,-0.20946044
16.6,-1.33466086,-2.93115115,2.73425899,0.24600575,-0.07362726,0.25,-0.21294888
16.7,-1.35792687,-2.92108563,2.72617281,0.24046073,-0.09587112,0.25,-0.21294888
16.8,-1.38082695,-2.91109519,2.71679809,0.24403031,-0.09277859,0.25,-0.21388795
16.9,-1.40365001,-2.90085677,2.70719491,0.24456246,-0.09542781,0.25,-0.21388795
17.0,-1.42640453,-2.8905188,2.6973271,0.25524028,-0.08711328,0.25,-0.21674299
17.1,-1.44945396,-2.87950944,2.68846608,0.24137464,-0.09564355,0.25,-0.22110054
17.2,-1.4727138,-2.86818657,2.67951477,0.26278722,-0.09340358,0.25,-0.22110054
17.3,-1.48815842,-2.86050396,2.67243825,0.24626979,-0.09903196,0.25,-0.21778452
17.4,-1.51126473,-2.84883849,2.66267937,0.26052863,-0.08399434,0.25,-0.21778452
17.5,-1.53423079,-2.83692039,2.65288348,0.2560775,-0.0941442,0.25,-0.21724802
17.6,-1.55681531,-2.82482835,2.64344167,0.25084799,-0.08043963,0.25,-0.21691951
17.7,-1.57918867,-2.81255387,2.63527456,0.25455319,-0.07848082,0.25,-0.21691951
17.8,-1.6014484,-2.80010963,2.62704925,0.24615784,-0.08535179,0.25,-0.21608631
17.9,-1.62334787,-2.78762977,2.6181812,0.24103489,-0.09415733,0.25,-0.21608631
18.0,-1.6450355,-2.7751566,2.60879716,0.24631003,-0.0858517,0.25,-0.21616625
18.1,-1.66679999,-2.76252831,2.59892058,0.2471206,-0.10065985,0.25,-0.21337766
18.2,-1.68865795,-2.7493532,2.58921409,0.24542417,-0.08739043,0.25,-0.21337766
18.3,-1.71033741,-2.73584181,2.57991427,0.23967266,-0.09611608,0.25,-0.21267495
18.4,-1.73212031,-2.72205686,2.57021586,0.24815578,-0.09184175,0.25,-0.21267495
18.5,-1.75380933,-2.70810465,2.56346663,0.25057478,-0.09472828,0.25,-0.21055177
18.6,-1.77516483,-2.6941735,2.55439136,0.24653404,-0.08340087,0.25,-0.21055177
18.7,-1.79629743,-2.6802487,2.54521327,0.24915886,-0.09184318,0.25,-0.20919546
18.8,-1.81735939,-2.66593731,2.53582362,0.2560334,-0.08838942,0.25,-0.20919546
18.9,-1.8382571,-2.65132276,2.52746539,0.25280772,-0.0816932,0.25,-0.20903976
19.0,-1.85214802,-2.64150605,2.52197243,0.24773248,-0.0806488,0.25,-0.20499518
19.1,-1.87268131,-2.62666061,2.51194404,0.24486961,-0.10956351,0.25,-0.20499518
19.2,-1.89325118,-2.61150049,2.50156003,0.25828914,-0.11984238,0.25,-0.20423074
19.3,-1.91368181,-2.59627418,2.48958085,0.23939549,-0.09728972,0.25,-0.20423074
19.4,-1.93390907,-2.58068938,2.48130369,0.26133949,-0.07622927,0.25,-0.1960559
19.5,-1.95404474,-2.56494768,2.47426847,0.26176423,-0.06024763,0.25,-0.19629081
19.6,-1.9738598,-2.54929214,2.46812156,0.25173164,-0.08630983,0.25,-0.19629081
19.7,-1.99341078,-2.53354648,2.45935209,0.2484292,-0.08757761,0.25,-0.19695539
19.8,-2.01300907,-2.51754775,2.45026739,0.25054666,-0.08450678,0.25,-0.19695539
19.9,-2.03261861,-2.50152958,2.44189278,0.2464529,-0.08578278,0.25,-0.19633092
20.0,-2.05209815,-2.48538664,2.43350744,0.24811504,-0.07734155,0.25,-0.19366756
20.1,-2.07145162,-2.46884473,2.42517097,0.25203743,-0.08096151,0.25,-0.19366756
20.2,-2.09117293,-2.45179383,2.41699014,0.24916131,-0.07991059,0.25,-0.19475508
20.3,-2.11084173,-2.43457251,2.40868157,0.25698497,-0.08892414,0.25,-0.19475508
20.4,-2.1298975,-2.41734758,2.40036565,0.2385928,-0.07244595,0.25,-0.19405539
20.5,-2.14872907,-2.40006721,2.39287746,0.24863007,-0.07432111,0.25,-0.1916224
20.6,-2.16119404,-2.38866148,2.38778136,0.24559308,-0.0863658,0.25,-0.1916224
20.7,-2.17960476,-2.37144373,2.37940286,0.23953204,-0.07162789,0.25,-0.19280634
20.8,-2.1975834,-2.35400972,2.37115269,0.2406294,-0.07604096,0.25,-0.19280634
20.9,-2.21554381,-2.33637826,2.36279957,0.24119457,-0.08265919,0.25,-0.19344725
21.0,-2.23358229,-2.31861814,2.3546586,0.249473,-0.07560401,0.25,-0.19252237
21.1,-2.25155262,-2.30051393,2.34673274,0.24968044,-0.07696777,0.25,-0.19252237
21.2,-2.26935833,-2.28227401,2.33898461,0.25037693,-0.07518171,0.25,-0.18992348
21.3,-2.28741437,-2.26365892,2.33072797,0.25998404,-0.07914376,0.25,-0.18992348
21.4,-2.30547378,-2.2448219,2.32216313,0.25436871,-0.08621604,0.25,-0.18887097
21.5,-2.32335084,-2.22580249,2.31373407,0.25871799,-0.07469299,0.25,-0.18887097
21.6,-2.3405573,-2.20697766,2.30592821,0.24496068,-0.07343211,0.25,-0.18550225
21.7,-2.35763036,-2.18818972,2.29812209,0.2455267,-0.07549967,0.25,-0.18500608
21.8,-2.37440602,-2.16937082,2.29054812,0.24138099,-0.07928981,0.25,-0.18500608
21.9,-2.39078079,-2.15042088,2.28242094,0.25003217,-0.08340133,0.25,-0.18529216
22.0,-2.40697569,-2.13138239,2.2738027,0.24412778,-0.08628644,0.25,-0.18529216
22.1,-2.4232188,-2.1120549,2.26508766,0.24363771,-0.06699552,0.25,-0.18381072
22.2,-2.43408056,-2.09902677,2.26045049,0.25019595,-0.06925885,0.25,-0.18381072
22.3,-2.45027676,-2.07926878,2.2534136,0.24963842,-0.06796998,0.25,-0.17677776
22.4,-2.46646151,-2.05906363,2.24672785,0.25561109,-0.06855015,0.25,-0.17316144
22.5,-2.48262532,-2.03878092,2.23942077,0.25865596,-0.07886762,0.25,-0.17316144
22.6,-2.49871052,-2.01845415,2.23172064,0.25537715,-0.07920043,0.25,-0.17333702
22.7,-2.51472389,-1.99806225,2.22390885,0.25851746,-0.0768366,0.25,-0.17333702
22.8,-2.53018554,-1.97773204,2.21613589,0.24706334,-0.0707737,0.25,-0.17815535
22.9,-2.54543124,-1.95765208,2.20902927,0.24528678,-0.06332895,0.25,-0.17815535
23.0,-2.56051791,-1.93792517,2.2025089,0.24455448,-0.06288067,0.25,-0.17631778
23.1,-2.57533124,-1.91775003,2.19546056,0.24971173,-0.07470998,0.25,-0.17826398
23.2,-2.58992085,-1.89735092,2.18739757,0.24160149,-0.07735107,0.25,-0.17826398
23.3,-2.6045626,-1.87665272,2.17917132,0.25057157,-0.08207625,0.25,-0.18387159
23.4,-2.61922566,-1.85563104,2.17014542,0.24965754,-0.09055617,0.25,-0.18387159
23.5,-2.63371609,-1.8339912,2.16297392,0.2543982,-0.06401494,0.25,-0.18038175
23.6,-2.64804021,-1.81214987,2.15648179,0.25910154,-0.06232764,0.25,-0.18038175
23.7,-2.66223146,-1.79033895,2.1499539,0.25627469,-0.06922972,0.25,-0.18003093
23.8,-2.67640825,-1.76864074,2.14250548,0.25070335,-0.08226808,0.25,-0.18084556
23.9,-2.6856257,-1.75433241,2.13699788,0.24771184,-0.07822377,0.25,-0.18084556
24.0,-2.69925684,-1.73284549,2.12834327,0.25571262,-0.09285938,0.25,-0.18463241
24.1,-2.71256965,-1.71157556,2.11988136,0.24107751,-0.06164432,0.25,-0.18463241
24.2,-2.72570323,-1.69032822,2.1134352,0.23929598,-0.0613699,0.25,-0.18027785
24.3,-2.73868245,-1.66897536,2.10744215,0.24754943,-0.0614939,0.25,-0.18027785
24.4,-2.75154388,-1.64739233,2.1004606,0.25115189,-0.08179078,0.25,-0.1823909
24.5,-2.76440246,-1.62526628,2.09168411,0.25421685,-0.08579642,0.25,-0.18296303
24.6,-2.7772032,-1.60297752,2.08321837,0.25125236,-0.09166216,0.25,-0.18296303
24.7,-2.78975487,-1.58001267,2.07642391,0.25476945,-0.06061293,0.25,-0.18238093
24.8,-2.80217681,-1.55707761,2.07038523,0.25744371,-0.05974397,0.25,-0.18238093
24.9,-2.81445772,-1.53410673,2.06426013,0.24651317,-0.06882475,0.25,-0.18147845
25.0,-2.82653325,-1.51160357,2.05603349,0.25163646,-0.08267993,0.25,-0.18147845
25.1,-2.83839584,-1.48901577,2.04751226,0.25426111,-0.08180729,0.25,-0.18413457
25.2,-2.84997147,-1.46648345,2.03916059,0.24492555,-0.06403328,0.25,-0.18413457
25.3,-2.86137644,-1.44439648,2.03330232,0.23983746,-0.04938393,0.25,-0.18067326
25.4,-2.87266279,-1.42230452,2.02763905,0.24225512,-0.05577519,0.25,-0.17766135
25.5,-2.88008829,-1.40736492,2.02369242,0.25167968,-0.06199038,0.25,-0.17766135
25.6,-2.8912834,-1.3843639,2.01574833,0.24822341,-0.07576672,0.25,-0.18306864
25.7,-2.90229961,-1.36117773,2.0077199,0.25541581,-0.08479251,0.25,-0.18306864
25.8,-2.9131535,-1.33770187,2.00140294,0.25892931,-0.0570344,0.25,-0.18139342
25.9,-2.9238422,-1.31378827,1.99573267,0.25964393,-0.05517999,0.25,-0.18139342
26.0,-2.93438467,-1.28997506,1.99020377,0.25176358,-0.05602665,0.25,-0.18308106
26.1,-2.944833,-1.26654266,1.98252665,0.25330957,-0.08425918,0.25,-0.18704203
26.2,-2.95510616,-1.24312554,1.97393606,0.25272857,-0.08310367,0.25,-0.18704203
26.3,-2.96512767,-1.21966188,1.96510372,0.24439273,-0.09041206,0.25,-0.19124837
26.4,-2.97478494,-1.1964162,1.9571922,0.24243186,-0.05456394,0.25,-0.19124837
26.5,-2.98424506,-1.17343175,1.95153139,0.24199763,-0.05309808,0.25,-0.19308292
26.6,-2.99362885,-1.15011799,1.94579923,0.25288889,-0.06715949,0.25,-0.19308292
26.7,-3.00295013,-1.12632084,1.93871381,0.24117746,-0.07215619,0.25,-0.19388889
26.8,-3.01207598,-1.10253154,1.93116784,0.24054082,-0.0770091,0.25,-0.19576407
26.9,-3.02103936,-1.07843215,1.92298362,0.25670585,-0.07781662,0.25,-0.19576407
27.0,-3.02988243,-1.05375086,1.91693574,0.25663134,-0.05402613,0.25,-0.19873277
27.1,-3.03853235,-1.02923634,1.91099499,0.24965023,-0.05829327,0.25,-0.19873277
27.2,-3.04421002,-1.01317392,1.90677727,0.25204268,-0.06181164,0.25,-0.19860608
27.3,-3.0525771,-0.98912201,1.89933694,0.24546841,-0.08528444,0.25,-0.20295172
27.4,-3.06077457,-0.96492378,1.89028072,0.25381358,-0.09209015,0.25,-0.20295172
27.5,-3.06876494,-0.9407616,1.88049832,0.25547679,-0.09980156,0.25,-0.20392241
27.6,-3.07636368,-0.91677543,1.87077378,0.24672287,-0.06128929,0.25,-0.20392241
27.7,-3.08384578,-0.89226409,1.86307473,0.24283877,-0.07105473,0.25,-0.20177475
27.8,-3.09112597,-0.86785779,1.857445,0.25002138,-0.05241766,0.25,-0.20036878
27.9,-3.09829351,-0.8433439,1.85221494,0.23975918,-0.04951125,0.25,-0.20036878
28.0,-3.10535766,-0.81886982,1.8465288,0.26148753,-0.05782772,0.25,-0.20325426
28.1,-3.11215743,-0.79435247,1.83837526,0.2472053,-0.09942268,0.25,-0.20325426
28.2,-3.11874537,-0.77010037,1.8283372,0.24497546,-0.10387912,0.25,-0.20769733
28.3,-3.12511473,-0.7455607,1.81962346,0.24755534,-0.06596752,0.25,-0.1991095
28.4,-3.13134311,-0.72074499,1.81330136,0.2464913,-0.06340953,0.25,-0.1991095
28.5,-3.13741346,-0.69594437,1.80734877,0.25048061,-0.05692726,0.25,-0.19702115
28.6,-3.14340822,-0.6711427,1.80116745,0.25004054,-0.07355835,0.25,-0.19702115
28.7,-3.14924282,-0.64583695,1.79331932,0.2604935,-0.08643535,0.25,-0.20346725
28.8,-3.15306956,-0.62902664,1.7873196,0.2602356,-0.0896454,0.25,-0.20346725
28.9,-3.1585517,-0.60389784,1.77671972,0.25724669,-0.11709127,0.25,-0.20895828
29.0,-3.16369712,-0.578937,1.76956185,0.25198749,-0.04635791,0.25,-0.20928665
29.1,-3.16870499,-0.55386513,1.76504228,0.24920672,-0.04379606,0.25,-0.20928665
