x,y,yaw,v,w,v_cmd,w_cmd
0.8884859,0.10200733,0.09612036,0.23322868,0.38724476,0.0,0.30048335
0.8865136,0.0994429,0.09467319,0.48428297,0.47281227,0.0,0.0
0.8844695,0.096888125,0.092835456,0.88838196,0.26024437,0.0,0.0
0.8823342,0.09433785,0.0910131,0.9538226,0.33652854,0.0,0.058335245
0.8802123,0.09181738,0.08917746,0.8158598,0.27276605,0.0,0.26375806
0.8780968,0.08933535,0.08739844,0.88370514,0.41831726,0.0,0.26375806
0.87668335,0.087703675,0.08629811,0.80589294,0.31249923,0.0,0.36498833
0.87455493,0.08529714,0.084851,0.39972734,0.4116878,0.0,0.36498833
0.8724895,0.08299419,0.083293736,0.44316196,0.47774747,0.0,0.29020894
0.8704547,0.08074471,0.08200824,0.19429779,0.48363644,0.0,0.29020894
0.8683913,0.07852262,0.08081576,0.34644556,0.57363796,0.0,0.4483019
0.86630803,0.07633078,0.07984322,0.50573635,0.5544766,0.0,0.40617782
0.8642102,0.07416803,0.07866469,0.25922298,0.5416975,0.0,0.40617782
0.8620867,0.072021276,0.07746589,0.684577,0.49225378,0.0,0.42994344
0.85988295,0.069861054,0.07643899,0.6097784,0.609923,0.0,0.39131212
0.857657,0.06772512,0.07545221,0.7594719,0.58818054,0.0,0.39131212
0.85542774,0.06561035,0.07443631,0.7363963,0.57606554,0.0,0.3608644
0.853189,0.06351614,0.07337347,0.5739751,0.5367188,0.0,0.3608644
0.85098624,0.061440885,0.07213798,0.57068825,0.45557642,0.0,0.37273896
0.84879494,0.059440106,0.07062894,0.37547827,0.40310532,0.0,0.36690265
0.8466236,0.05750218,0.0692783,0.5420332,0.5818044,0.0,0.36690265
0.8445031,0.055590898,0.06826922,0.41740704,0.590081,0.0,0.38120788
0.84305996,0.054339558,0.06756592,0.629879,0.5578959,0.0,0.38120788
0.840897,0.05248618,0.066512674,0.21584511,0.55348223,0.0,0.3794461
0.8386778,0.05064547,0.065316826,0.5271034,0.5503621,0.0,0.36483115
0.8364521,0.04881811,0.06397566,0.5216236,0.357315,0.0,0.36483115
0.8341561,0.047014654,0.06268105,0.60395336,0.6158397,0.0,0.35113466
0.8318222,0.045244873,0.061741173,0.6556325,0.6146339,0.0,0.35113466
0.82948905,0.043493986,0.060793072,0.77608585,0.6093104,0.0,0.38683194
0.8272136,0.04178703,0.059568226,0.3694563,0.4508881,0.0,0.35541642
0.8249444,0.040106,0.058112532,0.57755566,0.44064885,0.0,0.35541642
0.82266825,0.038479984,0.056521833,0.34387732,0.2588504,0.0,0.2905879
0.82040703,0.036893576,0.054761767,0.26207352,0.42106336,0.0,0.2905879
0.818185,0.03537944,0.0535886,0.33154202,0.5407523,0.0,0.29304248
0.81594294,0.033885896,0.05252081,0.3142519,0.5781723,0.0,0.2921272
0.81363183,0.032404065,0.051352292,0.8363509,0.52041703,0.0,0.2921272
0.81132406,0.030956745,0.049917996,0.71028423,0.32538313,0.0,0.27362
0.80899066,0.02955997,0.04841265,0.36003494,0.49451968,0.0,0.2578931
0.80660564,0.028173476,0.046958804,0.66826487,0.5419094,0.0,0.2578931
0.8049971,0.027279377,0.046298385,0.49859762,0.6187233,0.0,0.2591099
0.8026595,0.025977612,0.044889987,0.661798,0.23075747,0.0,0.2591099
0.80031997,0.024682939,0.043245375,0.44131756,0.35099792,0.0,0.2623679
0.7979696,0.02344039,0.04153204,0.47186136,0.29894453,0.0,0.25845528
0.79561543,0.022251278,0.039782465,0.3987403,0.3481691,0.0,0.25845528
0.79326373,0.021124154,0.038078487,0.5391245,0.4960043,0.0,0.2711419
0.7909048,0.020045698,0.037035763,0.5687618,0.61912715,0.0,0.2711419
0.78853106,0.01899159,0.036131263,0.46886015,0.63681793,0.0,0.28493196
0.7861701,0.017966002,0.03521824,0.6268029,0.6033727,0.0,0.2991656
0.7837915,0.016959518,0.03415826,0.34889698,0.5160098,0.0,0.2991656
0.78141236,0.015995651,0.03284791,0.42954063,0.3099264,0.0,0.29403436
0.7790515,0.015082061,0.031179935,0.5171962,0.3442837,0.0,0.29403436
0.7766614,0.01419875,0.02989015,0.5914278,0.4742633,0.0,0.2980907
0.7742683,0.013327181,0.028560221,0.7470727,0.45365006,0.0,0.2980907
0.7718739,0.012490153,0.02719888,0.63762,0.4302644,0.0,0.32323778
0.76947844,0.011697084,0.025600076,0.5838094,0.37010103,0.0,0.3258931
0.7678699,0.011216998,0.024478942,0.3459983,0.40965223,0.0,0.3258931
0.76541674,0.010497838,0.023028255,0.6855364,0.32596153,0.0,0.34417844
0.76299274,0.009852022,0.021489173,0.5086107,0.3876983,0.0,0.34417844
0.76058656,0.009238958,0.020151347,0.8437085,0.55129826,0.0,0.3762533
0.758167,0.008668512,0.018853456,0.5105758,0.407995,0.0,0.4321404
0.75575626,0.0081294775,0.018027812,0.5416126,0.5955516,0.0,0.4321404
0.7533872,0.007614106,0.017103136,0.50872326,0.66907287,0.0,0.4601406
0.75099444,0.0071293116,0.016219854,0.34029627,0.6043041,0.0,0.4601406
0.7485765,0.006656617,0.015320748,0.53098536,0.6148584,0.0,0.49919486
0.74615,0.0062156916,0.014454186,0.478611,0.6593846,0.0,0.5305499
0.7437235,0.0057919323,0.013725758,0.56810427,0.6926459,0.0,0.5305499
0.7412784,0.0054011643,0.012933135,0.5442257,0.6895274,0.0,0.55048823
0.7388205,0.0050264895,0.012162089,0.538115,0.69253725,0.0,0.55048823
0.7363522,0.004671186,0.011526495,0.613399,0.7141577,0.0,0.5751714
0.7339231,0.0043426454,0.010936528,0.45952654,0.81387264,0.0,0.60429096
0.7314896,0.0040290058,0.010503203,0.59778166,0.8357836,0.0,0.61613643
0.7290832,0.0037232637,0.010017633,0.5660639,0.73331195,0.0,0.61613643
0.7274842,0.0035269558,0.009636402,0.4754882,0.77651453,0.0,0.61613643
0.72508764,0.003249228,0.009111166,0.52393055,0.77047276,0.0,0.63085973
0.72267723,0.0029887557,0.008587271,0.5212431,0.7446791,0.0,0.65118146
0.72024393,0.0027396977,0.008090317,0.44032526,0.7688704,0.0,0.65118146
0.7178151,0.002501756,0.00758484,0.49821615,0.765629,0.0,0.6615708
0.715364,0.0022866428,0.007134825,0.45553112,0.8116032,0.0,0.6784728
0.7129055,0.0020780265,0.006702423,0.5070696,0.7762535,0.0,0.6784728
0.7104508,0.001889348,0.006268114,0.6081238,0.8019438,0.0,0.6990229
0.708002,0.0017080605,0.005818099,0.44943476,0.7296631,0.0,0.6990229
0.7055688,0.0015399158,0.0054394603,0.42266035,0.8506641,0.0,0.7087976
0.70314837,0.0013825297,0.0051377416,0.40089607,0.83759093,0.0,0.7257484
0.70073485,0.0012342334,0.0047871172,0.4829688,0.8285335,0.0,0.7257484
0.698323,0.0010943413,0.0044127405,0.4467969,0.839285,0.0,0.7342882
0.6959114,0.0009634495,0.004066378,0.40090275,0.83785534,0.0,0.7342882
0.6934753,0.00084745884,0.0037152767,0.48310375,0.8184517,0.0,0.74891007
0.691043,0.00073736906,0.00336802,0.42855692,0.84357846,0.0,0.76017773
0.68941545,0.00066778064,0.0031873584,0.5952978,0.87191755,0.0,0.76017773
0.68696463,0.0005733371,0.0029402077,0.6136017,0.8449161,0.0,0.76017773
0.6845162,0.0004876554,0.0026319623,0.57280064,0.8632342,0.0,0.7761765
0.6820638,0.0004093945,0.0023391247,0.5920167,0.829185,0.0,0.7874942
0.6796204,0.00034156442,0.0020593107,0.54452705,0.8781408,0.0,0.7874942
0.67719156,0.00028008223,0.0018738508,0.5717716,0.8876579,0.0,0.80122423
0.6747684,0.00022488832,0.0016707182,0.5831375,0.8808406,0.0,0.80122423
0.67234474,0.00017413497,0.0014277697,0.4896655,0.86512077,0.0,0.80488294
0.66992265,0.00013101101,0.0011823475,0.46683455,0.87135005,0.0,0.80488294
0.6674986,9.4115734e-05,0.0009422004,0.5567994,0.8821117,0.0,0.8147306
0.66506374,6.41346e-05,0.0007202625,0.49177027,0.88127923,0.0,0.8147306
0.66262454,3.9756298e-05,0.0005251169,0.6021471,0.9024361,0.0,0.82887745
0.6601818,2.0593405e-05,0.0003567934,0.53020144,0.89077765,0.0,0.84060544
0.65773785,9.447336e-06,0.00018417835,0.47165728,0.87345326,0.0,0.84060544
0.65529466,1.5199184e-06,0.0,0.4699936,0.88752306,0.0,0.85029614
0.6528554,0.0,1.0,0.5543294,0.90732104,0.0,0.85225016
0.6512317,8.34465e-07,0.999918,0.5489917,0.912141,0.0,0.85225016
0.6488018,6.854534e-06,0.99977475,0.53790283,0.9045701,0.0,0.86304164
0.64637566,1.66893e-05,0.9996427,0.53581095,0.90233564,0.0,0.86304164
0.6439479,3.0189753e-05,0.9994894,0.47608376,0.90214175,0.0,0.8656994
0.6415204,4.7147274e-05,0.9993421,0.45799875,0.90532273,0.0,0.8656994
0.63908863,6.8068504e-05,0.9992244,0.54451513,0.92341316,0.0,0.879495
0.6366539,9.10759e-05,0.9991202,0.5349364,0.9165551,0.0,0.8912562
0.6342132,0.00011625886,0.9990252,0.52962494,0.9185922,0.0,0.8912562
0.6317745,0.00014704466,0.99892515,0.55330133,0.9306458,0.0,0.89094746
0.62933517,0.00018030405,0.998814,0.5172386,0.9155263,0.0,0.89094746
0.6268964,0.00021544099,0.99869955,0.51778555,0.92288995,0.0,0.89456457
0.62446105,0.00025475025,0.99862677,0.5261626,0.9357745,0.0,0.89456457
0.62202966,0.0002978444,0.9985513,0.51864195,0.9346656,0.0,0.9003532
0.6195984,0.0003413558,0.99847317,0.4772935,0.9288394,0.0,0.91087323
0.61716735,0.00038796663,0.99838793,0.49361897,0.93106747,0.0,0.91087323
0.6147374,0.00043579936,0.9982976,0.4908967,0.93009824,0.0,0.9153804
0.61230475,0.00048592687,0.99823916,0.5142412,0.93412364,0.0,0.9153804
0.6106819,0.0005206764,0.99820924,0.5228076,0.94133246,0.0,0.9218939
0.60824466,0.0005726814,0.9981566,0.50481606,0.94241637,0.0,0.9218939
0.6058078,0.00062704086,0.9981066,0.51456356,0.944586,0.0,0.9292897
0.6033706,0.0006816089,0.99805236,0.50737715,0.9387793,0.0,0.9292897
0.60093427,0.00073972344,0.9979916,0.5019407,0.93728966,0.0,0.9358236
0.5984987,0.0007983446,0.9979418,0.5004401,0.95351374,0.0,0.94134545
0.5960656,0.00085890293,0.997927,0.4977975,0.9510916,0.0,0.94134545
0.59363174,0.00092050433,0.99789715,0.51072836,0.94333625,0.0,0.94236106
0.5911983,0.0009827316,0.9978627,0.5065465,0.94672096,0.0,0.94236106
0.5887657,0.0010454059,0.99782515,0.5120597,0.94380784,0.0,0.94707173
0.5863329,0.0011096895,0.9977807,0.5131154,0.95514655,0.0,0.95057786
0.5838981,0.0011746287,0.9977804,0.50176287,0.96338177,0.0,0.95057786
0.5814632,0.0012387335,0.9977685,0.5196552,0.9530148,0.0,0.9531403
0.5790279,0.0013031662,0.9977535,0.5208478,0.9529339,0.0,0.9531403
0.5765926,0.001368314,0.99773306,0.51118755,0.9505406,0.0,0.95597935
0.57415736,0.001434356,0.9977068,0.5018072,0.9477343,0.0,0.9571374
0.5725341,0.0014787316,0.9976888,0.51606846,0.9501941,0.0,0.9571374
0.57010007,0.0015461147,0.9976914,0.50402546,0.95840627,0.0,0.95973635
0.56766605,0.001613915,0.99769056,0.50533676,0.96112436,0.0,0.95973635
0.5652317,0.0016813874,0.9976867,0.50887823,0.9604163,0.0,0.96742123
0.5627972,0.0017490387,0.9976858,0.51329803,0.96019226,0.0,0.9668202
0.5603631,0.0018166006,0.99767554,0.5105214,0.954536,0.0,0.9668202
0.55792916,0.0018843412,0.99768686,0.51352453,0.97390723,0.0,0.9687398
0.5554954,0.0019510686,0.99771243,0.51070166,0.96334445,0.0,0.9687398
0.55306137,0.0020172596,0.9977226,0.5115156,0.9646492,0.0,0.9736943
0.550627,0.0020829737,0.9977313,0.5017309,0.96444213,0.0,0.97570205
0.5481927,0.0021482408,0.997733,0.510026,0.9546831,0.0,0.97570205
0.5457589,0.002213955,0.99773276,0.5115547,0.95946234,0.0,0.9769148
0.5433253,0.0022796094,0.9977472,0.4964404,0.9677084,0.0,0.9769148
0.5408904,0.002345562,0.9977732,0.5055418,0.9690742,0.0,0.97746974
0.5384555,0.0024103224,0.99778706,0.5099869,0.96527433,0.0,0.9807333
0.5360202,0.0024749339,0.9978014,0.50742817,0.9616387,0.0,0.9807333
0.5335854,0.0025393367,0.9978088,0.5064082,0.96138656,0.0,0.980815
0.5319624,0.0025820732,0.9978162,0.51217127,0.96298695,0.0,0.980815
0.5295286,0.0026450157,0.9978602,0.51498365,0.97568667,0.0,0.98240316
0.5270958,0.0027066767,0.99789214,0.516181,0.9754442,0.0,0.9849116
0.5246622,0.0027675629,0.99791753,0.5227518,0.9656659,0.0,0.9849116
0.5222279,0.0028267503,0.9979344,0.50735426,0.965685,0.0,0.98466575
0.519794,0.002886176,0.9979484,0.5171962,0.96326184,0.0,0.98466575
0.51736045,0.002945304,0.99797153,0.5039716,0.9709583,0.0,0.98727286
0.51492614,0.0030036569,0.9980071,0.5157132,0.97315085,0.0,0.98765945
0.51249075,0.0030621886,0.9980452,0.5195751,0.96961933,0.0,0.98765945
0.5100554,0.0031190217,0.99807036,0.50591755,0.9659294,0.0,0.9882254
0.5076198,0.0031755567,0.99808735,0.5092511,0.9655587,0.0,0.9882254
0.5051848,0.0032317936,0.998104,0.5168648,0.97371835,0.0,0.98712885
0.50275075,0.0032877624,0.9981581,0.4988346,0.980542,0.0,0.9890515
0.5003183,0.0033406913,0.9981986,0.49687433,0.9704129,0.0,0.9890515
0.49788558,0.0033927262,0.9982263,0.5109067,0.9713624,0.0,0.9888212
0.4954521,0.0034438968,0.9982476,0.49653196,0.9657208,0.0,0.9890437
0.49301884,0.0034940839,0.9982674,0.49498034,0.9654367,0.0,0.9890437
0.49139675,0.0035269856,0.99828196,0.4924078,0.9718091,0.0,0.9899931
0.4889627,0.0035766661,0.99831724,0.5178695,0.9715935,0.0,0.9899931
0.48652714,0.003625095,0.99834996,0.5137763,0.9734298,0.0,0.99612683
0.48409215,0.0036732554,0.9983848,0.5072608,0.9727962,0.0,0.99612683
0.48165667,0.0037204623,0.9984189,0.50433683,0.9734141,0.0,0.99498695
0.4792208,0.0037668645,0.9984441,0.51132774,0.9693063,0.0,0.99498695
0.47678655,0.00381276,0.9985012,0.503777,0.9986414,0.0,0.9937416
0.47435385,0.0038550198,0.99857175,0.51932144,0.97549754,0.0,0.9912609
0.4719209,0.003896594,0.9986081,0.51245356,0.9736548,0.0,0.9912609
0.46948737,0.0039364398,0.99863815,0.51549006,0.97100985,0.0,0.985993
0.46705344,0.0039753914,0.99865484,0.5056677,0.9692905,0.0,0.985993
0.46462005,0.0040142834,0.9986635,0.5076785,0.96192896,0.0,0.98557514
0.46218628,0.0040531456,0.9986936,0.52335167,0.9718152,0.0,0.98557514
0.4597506,0.004091382,0.99872065,0.5098753,0.96856683,0.0,0.9895006
0.45731497,0.0041292906,0.9987521,0.51261187,0.97123015,0.0,0.9884363
0.45487967,0.0041662455,0.998775,0.49962997,0.96960336,0.0,0.9884363
0.45325592,0.004190594,0.9987867,0.4938507,0.9658157,0.0,0.99110526
0.45082092,0.0042271316,0.9988193,0.50139475,0.98000485,0.0,0.99110526
0.44838694,0.004261762,0.998873,0.503222,0.9819039,0.0,0.9868223
0.4459543,0.004294187,0.998906,0.49094152,0.9699972,0.0,0.9868223
0.4435209,0.0043252707,0.9989321,0.49540567,0.9699498,0.0,0.9871163
0.44108686,0.004355669,0.99895215,0.5052028,0.970318,0.0,0.9871163
0.43865323,0.0043855608,0.99897385,0.5052676,0.96467716,0.0,0.98523074
0.43621927,0.004415363,0.9989985,0.5075908,0.9699221,0.0,0.9807228
0.43378448,0.0044448674,0.99902356,0.51287746,0.96665734,0.0,0.9807228
0.4313496,0.004473716,0.9990419,0.521986,0.9652971,0.0,0.9815684
0.42891437,0.0045027137,0.9990592,0.51136017,0.96236455,0.0,0.9815684
0.42647937,0.0045307875,0.99906325,0.5065465,0.9640059,0.0,0.97825676
0.42404467,0.0045588017,0.9990758,0.5070362,0.9682002,0.0,0.9768337
0.4216106,0.004585892,0.9991252,0.5020771,0.97641665,0.0,0.9768337
0.41917706,0.0046109557,0.9991485,0.49766254,0.96582925,0.0,0.97669405
0.41674268,0.004635364,0.9991614,0.51672935,0.9626233,0.0,0.96524966
0.4143079,0.0046595335,0.9991611,0.5064349,0.9554692,0.0,0.96524966
0.41268456,0.0046759844,0.99915135,0.50816536,0.9578997,0.0,0.96524966
0.41024992,0.0047011375,0.99914,0.50854445,0.95978093,0.0,0.9603789
0.40781552,0.004726827,0.9991436,0.51757574,0.9610853,0.0,0.9548618
0.40538165,0.0047526658,0.9991349,0.51362133,0.95514566,0.0,0.9548618
0.40294752,0.004778713,0.999119,0.509603,0.9543821,0.0,0.9531108
0.4005137,0.0048050582,0.999094,0.51104546,0.9463003,0.0,0.9531108
0.39808083,0.0048317313,0.9990533,0.49747896,0.9363061,0.0,0.9413206
0.39564732,0.0048603117,0.9990326,0.4930663,0.96282065,0.0,0.9413206
0.3932117,0.00488922,0.9990114,0.52388716,0.9483774,0.0,0.9291283
0.39077502,0.0049185455,0.99896574,0.49285078,0.933684,0.0,0.8787221
0.3883337,0.004950553,0.9988498,0.50507975,0.9174985,0.0,0.8787221
0.38589448,0.0049869716,0.99872816,0.47982597,0.9062397,0.0,0.8772855
0.38345656,0.0050267577,0.9985913,0.51299953,0.9149908,0.0,0.8772855
0.3810224,0.0050689876,0.99849856,0.47412682,0.9183782,0.0,0.88019097
0.37859195,0.005116135,0.99840915,0.44918346,0.93448603,0.0,0.8607441
0.37616402,0.005164504,0.99828845,0.5580616,0.9112904,0.0,0.8607441
0.3745469,0.0051998794,0.99817955,0.48502254,0.89770657,0.0,0.8651632
0.37211955,0.0052543283,0.99801546,0.49422312,0.90752614,0.0,0.8651632
0.36968988,0.005314231,0.9978626,0.53442144,0.9154924,0.0,0.8363858
0.3672537,0.005377263,0.9976987,0.5250654,0.9154681,0.0,0.8363858
0.36481053,0.005443901,0.99755883,0.546844,0.92215776,0.0,0.8750307
0.3623702,0.00551638,0.9974268,0.5336828,0.9170702,0.0,0.8750307
0.35992998,0.0055924356,0.99729484,0.5571327,0.88700116,0.0,0.87045413
0.3574899,0.005672604,0.9971392,0.5219598,0.9058998,0.0,0.87045413
0.35505304,0.005757451,0.9970242,0.5680795,0.9149677,0.0,0.85164267
0.3526249,0.0058473647,0.99688935,0.55350065,0.9041122,0.0,0.8533581
0.35019636,0.0059399605,0.9967518,0.54069424,0.90622485,0.0,0.8533581
0.34776884,0.006036967,0.9965999,0.55045223,0.9025658,0.0,0.8680869
0.34534192,0.006135881,0.99642634,0.5089717,0.88933885,0.0,0.8680869
0.34291697,0.0062417686,0.99623835,0.5259476,0.88898516,0.0,0.83139086
0.3404825,0.0063503087,0.99606836,0.50415564,0.9117163,0.0,0.84526557
0.33804172,0.006462902,0.99591476,0.58837795,0.92339486,0.0,0.8355913
0.33559865,0.0065817535,0.995747,0.5831485,0.8969275,0.0,0.8355913
0.3339701,0.0066658556,0.9956311,0.47249985,0.9091837,0.0,0.8355913
0.33152798,0.00679487,0.9954607,0.5953593,0.88470143,0.0,0.8421325
0.3290872,0.006928116,0.99528533,0.43213654,0.8988063,0.0,0.8449995
0.32665554,0.0070673525,0.9951358,0.4751377,0.9090676,0.0,0.8449995
0.32422894,0.00721097,0.9949653,0.4295292,0.8855012,0.0,0.8164508
0.32180408,0.007356733,0.99476147,0.5476475,0.8866276,0.0,0.8164508
0.319381,0.007509023,0.9945543,0.45984554,0.8596707,0.0,0.79947275
0.31695902,0.007666558,0.9942817,0.49794245,0.8660439,0.0,0.8051724
0.3145326,0.007833391,0.99405277,0.53025484,0.86681646,0.0,0.8051724
0.31208998,0.008004665,0.99385875,0.5381365,0.8848428,0.0,0.7978859
0.30964407,0.008181572,0.993645,0.53202534,0.8799938,0.0,0.7978859
0.3071981,0.008367628,0.9934288,0.528357,0.86855936,0.0,0.7990857
0.30475327,0.00856185,0.9932042,0.57229376,0.87346065,0.0,0.7894054
0.30231127,0.0087610185,0.99293983,0.46479893,0.86146474,0.0,0.7894054
0.2998864,0.008968174,0.992736,0.60055494,0.88490117,0.0,0.7878947
0.29746306,0.009180456,0.992491,0.5789027,0.8751344,0.0,0.7743251
0.2958526,0.009326726,0.9923414,0.38061762,0.9097435,0.0,0.7743251
0.2934331,0.009549975,0.9920651,0.4954028,0.8451532,0.0,0.7499765
0.2910192,0.009781718,0.9917668,0.4387431,0.8419206,0.0,0.7499765
0.2886065,0.010016352,0.9914261,0.38625574,0.82876796,0.0,0.7346095
0.28616163,0.010264009,0.9911163,0.48901272,0.8608062,0.0,0.69172883
0.28370547,0.010519177,0.99077624,0.37568474,0.85253084,0.0,0.69172883
0.28125057,0.010786504,0.9904599,0.65402174,0.82051516,0.0,0.6991221
0.27879608,0.011065841,0.99012125,0.66788435,0.8118385,0.0,0.6991221
0.2763465,0.011358798,0.9897186,0.45082998,0.8213168,0.0,0.6874899
0.27390927,0.011658758,0.9892569,0.4752679,0.74867296,0.0,0.60063887
0.27151114,0.011971235,0.98867106,0.6674719,0.79116416,0.0,0.60063887
0.2691134,0.01229769,0.98814714,0.37026787,0.7564822,0.0,0.57562506
0.2667331,0.012634635,0.9876625,0.2759962,0.8056479,0.0,0.5749447
0.26435578,0.012983888,0.9871962,0.5034461,0.7381711,0.0,0.5749447
0.26196644,0.01334998,0.9866194,0.4669199,0.735751,0.0,0.61070246
0.25953013,0.0137428045,0.9860201,0.614913,0.7183612,0.0,0.6113937
0.25789294,0.014010459,0.9856734,0.7050214,0.7936327,0.0,0.6113937
0.25543457,0.014422804,0.98518187,0.6332679,0.7867016,0.0,0.5509435
0.25296134,0.014855325,0.9847212,0.7169032,0.78443754,0.0,0.5509435
0.2504976,0.015304714,0.98406935,0.64006376,0.6867274,0.0,0.53787863
0.24806353,0.015770555,0.9832631,0.48748398,0.64712083,0.0,0.53787863
0.24564782,0.016253918,0.9824314,0.48202467,0.6275317,0.0,0.510136
0.24326536,0.016753554,0.98172283,0.6160288,0.7336458,0.0,0.52631044
0.24088487,0.017278165,0.98107594,0.274055,0.7391968,0.0,0.52631044
0.23851883,0.017818272,0.9805403,0.35765696,0.7671137,0.0,0.5230487
0.23614623,0.01837048,0.9798626,0.30680847,0.70680463,0.0,0.5230487
0.23373747,0.018953621,0.97913253,0.717597,0.68511987,0.0,0.52359164
0.2313019,0.019552886,0.9783138,0.47804165,0.69985473,0.0,0.4939781
0.22884798,0.02018717,0.9776319,0.69702625,0.7221722,0.0,0.4939781
0.2263909,0.02083823,0.9769393,0.73547363,0.72682405,0.0,0.4675805
0.2239405,0.02150929,0.97607553,0.4530511,0.6064373,0.0,0.4675805
0.22152962,0.022204608,0.9750462,0.6467905,0.5618646,0.0,0.43952096
0.21911983,0.022930175,0.97387016,0.46764088,0.56573164,0.0,0.39962906
0.21751675,0.02343154,0.973106,0.589417,0.5192267,0.0,0.39962906
0.21516033,0.024194717,0.9719218,0.3976364,0.573066,0.0,0.39692795
0.2128078,0.024997324,0.97098565,0.6773758,0.702701,0.0,0.35188943
0.21049446,0.02581957,0.97025394,0.5144396,0.67012703,0.0,0.35188943
0.2081059,0.026677996,0.96928465,0.824327,0.5608022,0.0,0.35769582
0.20570755,0.027570486,0.96830803,0.26866484,0.7285726,0.0,0.35769582
0.2033009,0.028485775,0.9671656,0.52087736,0.47151524,0.0,0.33744782
0.20086965,0.029441804,0.96588975,0.6555948,0.4781159,0.0,0.28404045
0.19844794,0.030404568,0.96455026,0.39768887,0.4108284,0.0,0.28404045
0.19607896,0.03140405,0.9631355,0.71294403,0.4344955,0.0,0.2697612
0.1937077,0.032459527,0.9615043,0.49318218,0.30252868,0.0,0.2697612
0.19133967,0.033574134,0.9598615,0.6709833,0.33998817,0.0,0.2556635
0.18899547,0.03473559,0.957991,0.6742892,0.32768887,0.0,0.2791627
0.18669255,0.03590706,0.9562907,0.2984891,0.40609473,0.0,0.2791627
0.18435873,0.037152857,0.9550601,0.24273777,0.55852085,0.0,0.28590888
0.182018,0.03844896,0.9535456,0.75862646,0.34796816,0.0,0.2899409
0.17969005,0.03978753,0.9517005,0.21032333,0.26050764,0.0,0.2899409
0.1781404,0.040719986,0.9503435,0.29891634,0.19253254,0.0,0.3110308
0.17580982,0.042142957,0.948589,0.88242483,0.5245528,0.0,0.3110308
0.17349625,0.04361692,0.9472197,0.34860134,0.39602166,0.0,0.30175722
0.17119803,0.045100093,0.9457382,0.607779,0.40764904,0.0,0.30175722
0.16890346,0.046621114,0.9442081,0.5136657,0.380921,0.0,0.312887
0.16662228,0.048193216,0.9428613,0.56145906,0.4876722,0.0,0.30520058
0.16434905,0.049816042,0.9415132,0.5466275,0.3776549,0.0,0.30520058
0.16205302,0.05149713,0.9400478,0.21976805,0.47951362,0.0,0.28021622
0.15978524,0.053205103,0.9382736,0.7499404,0.2520489,0.0,0.28021622
0.15754253,0.054938853,0.9368912,0.2979145,0.46050093,0.0,0.2811063
0.15529607,0.056727767,0.9354334,0.7818837,0.35549837,0.0,0.28157717
0.15305659,0.058540076,0.9338064,0.7245846,0.30677676,0.0,0.28157717
0.1508533,0.060380697,0.93184525,0.2099328,0.34863126,0.0,0.26351798
0.14868492,0.06226185,0.9301902,0.29334068,0.30828512,0.0,0.2847615
0.14648533,0.064217806,0.9284791,0.480628,0.35893106,0.0,0.28233242
0.14429602,0.06621611,0.9268532,0.51312447,0.4203822,0.0,0.28233242
0.14284483,0.067557335,0.9258287,0.65287304,0.40818226,0.0,0.28233242
0.14067717,0.06962827,0.924387,0.44130564,0.4465419,0.0,0.2753569
0.13846534,0.07175475,0.92305535,0.7078619,0.4962363,0.0,0.27318066
0.1362221,0.07392198,0.921811,0.86837864,0.51602983,0.0,0.27318066
0.13401225,0.076103926,0.92049694,0.36144304,0.4038604,0.0,0.24467933
0.1318794,0.0783014,0.9189621,0.74852896,0.42349958,0.0,0.2381401
0.12974875,0.08055222,0.9176058,0.7118392,0.34813672,0.0,0.2381401
0.12769432,0.0827834,0.9160692,0.18104458,0.2724154,0.0,0.24982274
0.12563744,0.08504748,0.914111,0.61662006,0.36424148,0.0,0.24982274
0.12362459,0.08737162,0.9126536,0.18797112,0.4486068,0.0,0.24353367
0.121563,0.089715034,0.910991,0.41373777,0.32308877,0.0,0.27222657
0.11950208,0.092089236,0.90929925,0.6767664,0.3256812,0.0,0.27222657
0.117441386,0.09457621,0.9076848,0.6878457,0.3739919,0.0,0.30038464
0.11535534,0.09712735,0.9062909,0.81184244,0.45557475,0.0,0.30038464
0.11326195,0.099722356,0.90493965,0.7004266,0.4578482,0.0,0.28694212
0.111198485,0.102353424,0.9035058,0.73746824,0.36405897,0.0,0.28855985
0.1091786,0.10501596,0.9016583,0.6990509,0.26638657,0.0,0.25832218
0.107860416,0.10678953,0.90052664,0.3405528,0.3136496,0.0,0.25832218
0.10592361,0.10940933,0.89885414,0.34051037,0.4084621,0.0,0.25832218
0.10400514,0.11208063,0.8972396,0.27899075,0.3860119,0.0,0.27626872
0.10210313,0.1147908,0.89564157,0.22388983,0.27611232,0.0,0.2595263
0.10022904,0.11754283,0.89397407,0.33363438,0.39170206,0.0,0.2595263
0.09835066,0.120342195,0.8923509,0.7477441,0.46537998,0.0,0.26469123
0.09642613,0.12328699,0.89094675,0.5933814,0.383735,0.0,0.26469123
0.09451513,0.12624973,0.8893651,0.66092014,0.39250463,0.0,0.27698785
0.092616335,0.12925425,0.88785803,0.6014538,0.37275606,0.0,0.26273298
0.09073037,0.13227454,0.8862996,0.75408745,0.36853343,0.0,0.26273298
0.08883974,0.13533407,0.8847753,0.51631355,0.38702583,0.0,0.26389414
